Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.0117731,0.0108555,0.0126907,0.393033,0.411798,11.3129,0
0.411798,0.0210315,0.0193956,0.0226674,0.431458,0.452057,11.1783,0.0117731
0.452057,0.0312093,0.0287767,0.0336419,0.473639,0.496252,11.0437,0.0328046
0.496252,0.0448243,0.0413206,0.048328,0.519944,0.544768,10.9091,0.0640139
0.544768,0.0563486,0.0519183,0.0607789,0.570777,0.598027,10.7746,0.108838
0.598027,0.0669113,0.0615971,0.0722255,0.626578,0.656493,10.64,0.165187
0.656493,0.0769365,0.0707557,0.0831173,0.687836,0.720675,10.5054,0.232098
0.720675,0.0870775,0.0800149,0.0941401,0.755082,0.791132,10.3709,0.309035
0.791132,0.0960347,0.0881191,0.10395,0.828903,0.868477,10.2363,0.396112
0.868477,0.103902,0.095169,0.112635,0.90994,0.953383,10.1017,0.492147
0.953383,0.110897,0.101401,0.120393,0.9989,1.04659,9.96714,0.596049
1.04659,0.117325,0.107016,0.127634,1.09656,1.14891,9.83257,0.706946
1.14891,0.123328,0.112196,0.13446,1.20376,1.26123,9.698,0.824271
1.26123,0.12881,0.116852,0.140768,1.32145,1.38454,9.56343,0.947599
1.38454,0.134103,0.121254,0.146952,1.45064,1.5199,9.42885,1.07641
1.5199,0.139437,0.125684,0.15319,1.59246,1.66849,9.29428,1.21051
1.66849,0.145441,0.13066,0.160222,1.74815,1.83161,9.15971,1.34995
1.83161,0.152203,0.136332,0.168074,1.91906,2.01068,9.02514,1.49539
2.01068,0.15993,0.142836,0.177024,2.10667,2.20725,8.89056,1.64759
2.20725,0.168729,0.150304,0.187154,2.31263,2.42304,8.75599,1.80752
2.42304,0.178883,0.158994,0.198772,2.53872,2.65993,8.62142,1.97625
2.65993,0.190636,0.169125,0.212147,2.78692,2.91998,8.48684,2.15513
2.91998,0.204079,0.180829,0.227329,3.05939,3.20545,8.35227,2.34577
3.20545,0.219323,0.194191,0.244455,3.35849,3.51883,8.2177,2.54985
3.51883,0.236184,0.209005,0.263363,3.68682,3.86284,8.08313,2.76917
3.86284,0.254772,0.225423,0.284121,4.04726,4.24049,7.94855,3.00536
4.24049,0.275112,0.243467,0.306757,4.44294,4.65506,7.81398,3.26013
4.65506,0.297394,0.263352,0.331436,4.87731,5.11017,7.6794,3.53524
5.11017,0.321542,0.285049,0.358035,5.35414,5.60976,7.54483,3.83263
5.60976,0.347479,0.308469,0.386489,5.87759,6.1582,7.41025,4.15418
6.1582,0.37542,0.333744,0.417096,6.45221,6.76025,7.27568,4.50166
6.76025,0.405648,0.361395,0.449901,7.08301,7.42117,7.14111,4.87708
7.42117,0.439019,0.391916,0.486122,7.77547,8.14669,7.00653,5.28272
8.14669,0.47583,0.425682,0.525978,8.53563,8.94315,6.87196,5.72174
8.94315,0.516897,0.463541,0.570253,9.37012,9.81748,6.73738,6.19757
9.81748,0.562603,0.505866,0.61934,10.2862,10.7773,6.6028,6.71447
10.7773,0.614325,0.553857,0.674793,11.2918,11.8309,6.46823,7.27707
11.8309,0.672289,0.607659,0.736919,12.3958,12.9876,6.33365,7.8914
12.9876,0.735771,0.666524,0.805018,13.6076,14.2573,6.19907,8.56369
14.2573,0.802631,0.72867,0.876592,14.938,15.6512,6.0645,9.29946
15.6512,0.870289,0.791852,0.948726,16.3984,17.1813,5.92992,10.1021
17.1813,0.938069,0.855316,1.02082,18.0016,18.861,5.79534,10.9724
18.861,1.00631,0.919585,1.09303,19.7615,20.705,5.66076,11.9104
20.705,1.07821,0.987675,1.16874,21.6935,22.7292,5.52618,12.9168
22.7292,1.15747,1.06271,1.25223,23.8143,24.9513,5.39161,13.995
24.9513,1.24932,1.14979,1.34885,26.1425,27.3906,5.25703,15.1524
27.3906,1.3606,1.25541,1.46579,28.6983,30.0685,5.12245,16.4018
30.0685,1.49934,1.38845,1.61023,31.504,33.0081,4.98787,17.7624
33.0081,1.67489,1.55824,1.79154,34.584,36.2352,4.85328,19.2617
36.2352,1.89466,1.77257,2.01675,37.9652,39.7777,4.7187,20.9366
39.7777,2.16119,2.03289,2.28949,41.6768,43.6665,4.58412,22.8312
43.6665,2.46716,2.33364,2.60068,45.7513,47.9356,4.44954,24.9924
47.9356,2.7918,2.65242,2.93118,50.2242,52.622,4.31495,27.4596
52.622,3.10145,2.95706,3.24584,55.1343,57.7666,4.18036,30.2514
57.7666,3.35515,3.20656,3.50374,60.5245,63.4141,4.04578,33.3528
63.4141,3.51608,3.36689,3.66527,66.4417,69.6138,3.91119,36.708
69.6138,3.56408,3.42283,3.70533,72.9374,76.4196,3.7766,40.2241
76.4196,3.50348,3.36811,3.63885,80.0681,83.8907,3.64201,43.7882
83.8907,3.36167,3.22906,3.49428,87.8959,92.0923,3.50742,47.2916
92.0923,3.17848,3.05175,3.30521,96.4892,101.096,3.37282,50.6533
101.096,2.99242,2.86938,3.11546,105.922,110.979,3.23822,53.8318
110.979,2.83053,2.71134,2.94972,116.278,121.829,3.10363,56.8242
121.829,2.70661,2.59398,2.81924,127.646,133.74,2.96902,59.6547
133.74,2.62252,2.52086,2.72418,140.125,146.815,2.83441,62.3613
146.815,2.57188,2.4853,2.65846,153.824,161.168,2.69981,64.9839
161.168,2.53869,2.47147,2.60591,168.863,176.925,2.56519,67.5557
176.925,2.4989,2.45535,2.54245,185.372,194.222,2.43057,70.0944
194.222,2.42422,2.40565,2.44279,203.495,213.21,2.29595,72.5933
213.21,2.29464,2.27562,2.31366,223.389,234.054,2.16132,75.0176
234.054,2.11311,2.04923,2.17699,245.228,256.936,2.02669,77.3122
256.936,1.91101,1.79911,2.02291,269.203,282.056,1.89204,79.4253
282.056,1.73918,1.58497,1.89339,295.522,309.631,1.75737,81.3363
309.631,1.64329,1.46465,1.82193,324.414,339.902,1.6227,83.0755
339.902,1.64428,1.46277,1.82579,356.13,373.132,1.48801,84.7188
