Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.00787232,0.00669155,0.00905309,0.393033,0.411798,11.3129,0
0.411798,0.0140291,0.0119263,0.0161319,0.431458,0.452057,11.1783,0.00787232
0.452057,0.0208123,0.0176919,0.0239327,0.473639,0.496252,11.0437,0.0219014
0.496252,0.02999,0.025481,0.034499,0.519944,0.544768,10.9091,0.0427137
0.544768,0.0380294,0.032278,0.0437808,0.570777,0.598027,10.7746,0.0727037
0.598027,0.0456278,0.038687,0.0525686,0.626578,0.656493,10.64,0.110733
0.656493,0.0531541,0.0450133,0.0612948,0.687836,0.720675,10.5054,0.156361
0.720675,0.0611296,0.051707,0.0705522,0.755082,0.791132,10.3709,0.209515
0.791132,0.0689147,0.058181,0.0796484,0.828903,0.868477,10.2363,0.270645
0.868477,0.0766297,0.064573,0.0886864,0.90994,0.953383,10.1017,0.339559
0.953383,0.0845862,0.0711308,0.0980416,0.9989,1.04659,9.96714,0.416189
1.04659,0.093192,0.0782219,0.108162,1.09656,1.14891,9.83257,0.500775
1.14891,0.102743,0.0860626,0.119423,1.20376,1.26123,9.698,0.593967
1.26123,0.11326,0.0947078,0.131812,1.32145,1.38454,9.56343,0.69671
1.38454,0.124991,0.10439,0.145592,1.45064,1.5199,9.42885,0.80997
1.5199,0.138135,0.115258,0.161012,1.59246,1.66849,9.29428,0.934961
1.66849,0.153149,0.127734,0.178564,1.74815,1.83161,9.15971,1.0731
1.83161,0.170083,0.141884,0.198282,1.91906,2.01068,9.02514,1.22625
2.01068,0.18895,0.157739,0.220161,2.10667,2.20725,8.89056,1.39633
2.20725,0.209615,0.175175,0.244055,2.31263,2.42304,8.75599,1.58528
2.42304,0.232065,0.19421,0.26992,2.53872,2.65993,8.62142,1.79489
2.65993,0.256272,0.214811,0.297733,2.78692,2.91998,8.48684,2.02696
2.91998,0.28206,0.236851,0.327269,3.05939,3.20545,8.35227,2.28323
3.20545,0.30918,0.260098,0.358262,3.35849,3.51883,8.2177,2.56529
3.51883,0.337177,0.284193,0.390161,3.68682,3.86284,8.08313,2.87447
3.86284,0.365793,0.30893,0.422655,4.04726,4.24049,7.94855,3.21165
4.24049,0.39471,0.333996,0.455424,4.44294,4.65506,7.81398,3.57744
4.65506,0.42372,0.359252,0.488188,4.87731,5.11017,7.6794,3.97215
5.11017,0.45243,0.384426,0.520434,5.35414,5.60976,7.54483,4.39587
5.60976,0.480582,0.409244,0.55192,5.87759,6.1582,7.41025,4.8483
6.1582,0.508203,0.433932,0.582474,6.45221,6.76025,7.27568,5.32888
6.76025,0.535572,0.458431,0.612713,7.08301,7.42117,7.14111,5.83709
7.42117,0.563206,0.483523,0.642889,7.77547,8.14669,7.00653,6.37266
8.14669,0.591228,0.508971,0.673485,8.53563,8.94315,6.87196,6.93586
8.94315,0.619999,0.535738,0.70426,9.37012,9.81748,6.73738,7.52709
9.81748,0.649648,0.563305,0.735991,10.2862,10.7773,6.6028,8.14709
10.7773,0.681019,0.59287,0.769168,11.2918,11.8309,6.46823,8.79674
11.8309,0.714097,0.624012,0.804182,12.3958,12.9876,6.33365,9.47776
12.9876,0.747679,0.655987,0.839371,13.6076,14.2573,6.19907,10.1919
14.2573,0.77861,0.685772,0.871448,14.938,15.6512,6.0645,10.9395
15.6512,0.803201,0.710473,0.895929,16.3984,17.1813,5.92992,11.7181
17.1813,0.820228,0.728634,0.911821,18.0016,18.861,5.79534,12.5213
18.861,0.831727,0.741589,0.921865,19.7615,20.705,5.66076,13.3416
20.705,0.843372,0.753767,0.932976,21.6935,22.7292,5.52618,14.1733
22.7292,0.860301,0.769508,0.951094,23.8143,24.9513,5.39161,15.0167
24.9513,0.884677,0.79214,0.977214,26.1425,27.3906,5.25703,15.877
27.3906,0.913953,0.820486,1.00742,28.6983,30.0685,5.12245,16.7617
30.0685,0.942113,0.850599,1.03363,31.504,33.0081,4.98787,17.6756
33.0081,0.96363,0.877935,1.04932,34.584,36.2352,4.85328,18.6177
36.2352,0.976224,0.899359,1.05309,37.9652,39.7777,4.7187,19.5813
39.7777,0.983022,0.91601,1.05003,41.6768,43.6665,4.58412,20.5576
43.6665,0.990734,0.930691,1.05078,45.7513,47.9356,4.44954,21.5406
47.9356,1.00651,0.948498,1.06452,50.2242,52.622,4.31495,22.5313
52.622,1.03514,0.973075,1.0972,55.1343,57.7666,4.18036,23.5378
57.7666,1.0772,1.0075,1.1469,60.5245,63.4141,4.04578,24.573
63.4141,1.13042,1.05238,1.20846,66.4417,69.6138,3.91119,25.6502
69.6138,1.19176,1.10896,1.27456,72.9374,76.4196,3.7766,26.7806
76.4196,1.26019,1.17751,1.34287,80.0681,83.8907,3.64201,27.9724
83.8907,1.33735,1.25872,1.41598,87.8959,92.0923,3.50742,29.2325
92.0923,1.42474,1.34993,1.49955,96.4892,101.096,3.37282,30.5699
101.096,1.52032,1.44415,1.59649,105.922,110.979,3.23822,31.9946
110.979,1.61667,1.52873,1.70461,116.278,121.829,3.10363,33.515
121.829,1.70573,1.5949,1.81656,127.646,133.74,2.96902,35.1316
133.74,1.78585,1.64498,1.92672,140.125,146.815,2.83441,36.8374
146.815,1.86703,1.69522,2.03884,153.824,161.168,2.69981,38.6232
161.168,1.96485,1.76841,2.16129,168.863,176.925,2.56519,40.4902
176.925,2.08985,1.87753,2.30217,185.372,194.222,2.43057,42.4551
194.222,2.23637,2.01369,2.45905,203.495,213.21,2.29595,44.5449
213.21,2.38438,2.14903,2.61973,223.389,234.054,2.16132,46.7813
234.054,2.51429,2.25319,2.77539,245.228,256.936,2.02669,49.1657
256.936,2.62568,2.32183,2.92953,269.203,282.056,1.89204,51.68
282.056,2.74668,2.38394,3.10942,295.522,309.631,1.75737,54.3057
309.631,2.91987,2.48934,3.3504,324.414,339.902,1.6227,57.0523
339.902,3.17713,2.68229,3.67197,356.13,373.132,1.48801,59.9722
