Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.0156056,0.0154732,0.015738,0.393033,0.411798,11.3129,0
0.411798,0.0278732,0.0276121,0.0281343,0.431458,0.452057,11.1783,0.0156056
0.452057,0.0413133,0.0409794,0.0416472,0.473639,0.496252,11.0437,0.0434788
0.496252,0.0592339,0.0587855,0.0596823,0.519944,0.544768,10.9091,0.0847921
0.544768,0.0742831,0.073499,0.0750672,0.570777,0.598027,10.7746,0.144026
0.598027,0.087934,0.0869992,0.0888688,0.626578,0.656493,10.64,0.218309
0.656493,0.100752,0.0996528,0.101851,0.687836,0.720675,10.5054,0.306243
0.720675,0.113615,0.112224,0.115006,0.755082,0.791132,10.3709,0.406995
0.791132,0.124843,0.123038,0.126648,0.828903,0.868477,10.2363,0.52061
0.868477,0.134574,0.132516,0.136632,0.90994,0.953383,10.1017,0.645453
0.953383,0.143188,0.140623,0.145753,0.9989,1.04659,9.96714,0.780027
1.04659,0.151238,0.148237,0.154239,1.09656,1.14891,9.83257,0.923215
1.14891,0.159085,0.155423,0.162747,1.20376,1.26123,9.698,1.07445
1.26123,0.166737,0.162466,0.171008,1.32145,1.38454,9.56343,1.23354
1.38454,0.174784,0.169744,0.179824,1.45064,1.5199,9.42885,1.40027
1.5199,0.183692,0.177797,0.189587,1.59246,1.66849,9.29428,1.57506
1.66849,0.194449,0.187646,0.201252,1.74815,1.83161,9.15971,1.75875
1.83161,0.207277,0.199437,0.215117,1.91906,2.01068,9.02514,1.9532
2.01068,0.222507,0.213512,0.231502,2.10667,2.20725,8.89056,2.16048
2.20725,0.24027,0.230121,0.250419,2.31263,2.42304,8.75599,2.38298
2.42304,0.260914,0.249456,0.272372,2.53872,2.65993,8.62142,2.62325
2.65993,0.284687,0.271931,0.297443,2.78692,2.91998,8.48684,2.88417
2.91998,0.311597,0.297462,0.325732,3.05939,3.20545,8.35227,3.16885
3.20545,0.341628,0.325841,0.357415,3.35849,3.51883,8.2177,3.48045
3.51883,0.374374,0.357062,0.391686,3.68682,3.86284,8.08313,3.82208
3.86284,0.409766,0.391013,0.428519,4.04726,4.24049,7.94855,4.19645
4.24049,0.447548,0.426962,0.468134,4.44294,4.65506,7.81398,4.60622
4.65506,0.487691,0.465449,0.509933,4.87731,5.11017,7.6794,5.05377
5.11017,0.529826,0.505992,0.55366,5.35414,5.60976,7.54483,5.54146
5.60976,0.573676,0.547977,0.599375,5.87759,6.1582,7.41025,6.07128
6.1582,0.619252,0.59183,0.646674,6.45221,6.76025,7.27568,6.64496
6.76025,0.66674,0.637306,0.696174,7.08301,7.42117,7.14111,7.26421
7.42117,0.716947,0.685885,0.748009,7.77547,8.14669,7.00653,7.93095
8.14669,0.770101,0.737,0.803202,8.53563,8.94315,6.87196,8.6479
8.94315,0.826982,0.792472,0.861492,9.37012,9.81748,6.73738,9.418
9.81748,0.887736,0.851929,0.923543,10.2862,10.7773,6.6028,10.245
10.7773,0.95368,0.91645,0.99091,11.2918,11.8309,6.46823,11.1327
11.8309,1.02496,0.986458,1.06346,12.3958,12.9876,6.33365,12.0864
12.9876,1.10084,1.0613,1.14038,13.6076,14.2573,6.19907,13.1114
14.2573,1.17847,1.13783,1.21911,14.938,15.6512,6.0645,14.2122
15.6512,1.25422,1.21235,1.29609,16.3984,17.1813,5.92992,15.3907
17.1813,1.32693,1.28288,1.37098,18.0016,18.861,5.79534,16.6449
18.861,1.39791,1.34989,1.44593,19.7615,20.705,5.66076,17.9718
20.705,1.47263,1.41856,1.5267,21.6935,22.7292,5.52618,19.3697
22.7292,1.55581,1.49359,1.61803,23.8143,24.9513,5.39161,20.8424
24.9513,1.65024,1.57863,1.72185,26.1425,27.3906,5.25703,22.3982
27.3906,1.75472,1.675,1.83444,28.6983,30.0685,5.12245,24.0484
30.0685,1.86507,1.78047,1.94967,31.504,33.0081,4.98787,25.8031
33.0081,1.97783,1.89409,2.06157,34.584,36.2352,4.85328,27.6682
36.2352,2.09145,2.0106,2.1723,37.9652,39.7777,4.7187,29.646
39.7777,2.20786,2.12889,2.28683,41.6768,43.6665,4.58412,31.7375
43.6665,2.32963,2.24998,2.40928,45.7513,47.9356,4.44954,33.9453
47.9356,2.457,2.37093,2.54307,50.2242,52.622,4.31495,36.275
52.622,2.58639,2.49089,2.68189,55.1343,57.7666,4.18036,38.732
57.7666,2.71049,2.6053,2.81568,60.5245,63.4141,4.04578,41.3183
63.4141,2.82203,2.71305,2.93101,66.4417,69.6138,3.91119,44.0288
69.6138,2.9173,2.81548,3.01912,72.9374,76.4196,3.7766,46.8509
76.4196,2.99843,2.91731,3.07955,80.0681,83.8907,3.64201,49.7682
83.8907,3.07199,3.01848,3.1255,87.8959,92.0923,3.50742,52.7666
92.0923,3.14356,3.12098,3.16614,96.4892,101.096,3.37282,55.8386
101.096,3.21198,3.19869,3.22527,105.922,110.979,3.23822,58.9821
110.979,3.26664,3.24537,3.28791,116.278,121.829,3.10363,62.1941
121.829,3.29238,3.26516,3.3196,127.646,133.74,2.96902,65.4608
133.74,3.27673,3.23974,3.31372,140.125,146.815,2.83441,68.7531
146.815,3.21735,3.1655,3.2692,153.824,161.168,2.69981,72.0299
161.168,3.11713,3.04417,3.19009,168.863,176.925,2.56519,75.2472
176.925,2.97685,2.8804,3.0733,185.372,194.222,2.43057,78.3643
194.222,2.78641,2.66265,2.91017,203.495,213.21,2.29595,81.3412
213.21,2.52984,2.38233,2.67735,223.389,234.054,2.16132,84.1276
234.054,2.20351,2.03813,2.36889,245.228,256.936,2.02669,86.6574
256.936,1.83307,1.65664,2.0095,269.203,282.056,1.89204,88.8609
282.056,1.47909,1.298,1.66018,295.522,309.631,1.75737,90.694
309.631,1.20918,1.03137,1.38699,324.414,339.902,1.6227,92.1731
339.902,1.06184,0.896447,1.22723,356.13,373.132,1.48801,93.3823
373.132,1.03137,0.886468,1.17627,390.946,409.611,1.35329,94.4441
