Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.00468033,0.00458295,0.00477771,0.393033,0.411798,11.3129,0
0.411798,0.00892539,0.00874259,0.00910819,0.431458,0.452057,11.1783,0.00468033
0.452057,0.0150256,0.0147191,0.0153321,0.473639,0.496252,11.0437,0.0136057
0.496252,0.0207775,0.0203759,0.0211791,0.519944,0.544768,10.9091,0.0286313
0.544768,0.0262464,0.0257684,0.0267244,0.570777,0.598027,10.7746,0.0494088
0.598027,0.0313805,0.0308167,0.0319443,0.626578,0.656493,10.64,0.0756552
0.656493,0.0361421,0.0354823,0.0368019,0.687836,0.720675,10.5054,0.107036
0.720675,0.0404873,0.0398283,0.0411463,0.755082,0.791132,10.3709,0.143178
0.791132,0.0443985,0.0435935,0.0452035,0.828903,0.868477,10.2363,0.183665
0.868477,0.0478685,0.047118,0.0486191,0.90994,0.953383,10.1017,0.228064
0.953383,0.0509219,0.0500979,0.0517459,0.9989,1.04659,9.96714,0.275932
1.04659,0.0536,0.0527276,0.0544724,1.09656,1.14891,9.83257,0.326854
1.14891,0.0559944,0.0550105,0.0569783,1.20376,1.26123,9.698,0.380454
1.26123,0.0581958,0.0570183,0.0593733,1.32145,1.38454,9.56343,0.436448
1.38454,0.0602892,0.0587471,0.0618313,1.45064,1.5199,9.42885,0.494644
1.5199,0.0623517,0.0601569,0.0645465,1.59246,1.66849,9.29428,0.554933
1.66849,0.0644571,0.0615638,0.0673504,1.74815,1.83161,9.15971,0.617285
1.83161,0.0667026,0.0631638,0.0702414,1.91906,2.01068,9.02514,0.681742
2.01068,0.069233,0.0650918,0.0733742,2.10667,2.20725,8.89056,0.748445
2.20725,0.0722773,0.0677031,0.0768515,2.31263,2.42304,8.75599,0.817678
2.42304,0.076147,0.0713297,0.0809643,2.53872,2.65993,8.62142,0.889955
2.65993,0.0812027,0.0762871,0.0861183,2.78692,2.91998,8.48684,0.966102
2.91998,0.0877537,0.0827972,0.0927102,3.05939,3.20545,8.35227,1.0473
3.20545,0.0959418,0.0909037,0.10098,3.35849,3.51883,8.2177,1.13506
3.51883,0.105637,0.100448,0.110826,3.68682,3.86284,8.08313,1.231
3.86284,0.11641,0.110981,0.121839,4.04726,4.24049,7.94855,1.33664
4.24049,0.127579,0.121791,0.133367,4.44294,4.65506,7.81398,1.45305
4.65506,0.138317,0.132129,0.144505,4.87731,5.11017,7.6794,1.58063
5.11017,0.147814,0.141309,0.154319,5.35414,5.60976,7.54483,1.71894
5.60976,0.155406,0.148696,0.162116,5.87759,6.1582,7.41025,1.86676
6.1582,0.160749,0.153982,0.167516,6.45221,6.76025,7.27568,2.02216
6.76025,0.163864,0.157202,0.170526,7.08301,7.42117,7.14111,2.18291
7.42117,0.165077,0.158577,0.171577,7.77547,8.14669,7.00653,2.34678
8.14669,0.165076,0.158782,0.17137,8.53563,8.94315,6.87196,2.51185
8.94315,0.164978,0.158717,0.171239,9.37012,9.81748,6.73738,2.67693
9.81748,0.166186,0.159654,0.172718,10.2862,10.7773,6.6028,2.84191
10.7773,0.170156,0.162868,0.177444,11.2918,11.8309,6.46823,3.00809
11.8309,0.177944,0.169487,0.186401,12.3958,12.9876,6.33365,3.17825
12.9876,0.189506,0.179627,0.199385,13.6076,14.2573,6.19907,3.35619
14.2573,0.203258,0.192036,0.21448,14.938,15.6512,6.0645,3.5457
15.6512,0.216255,0.20436,0.22815,16.3984,17.1813,5.92992,3.74896
17.1813,0.225558,0.214265,0.236851,18.0016,18.861,5.79534,3.96521
18.861,0.229999,0.220636,0.239362,19.7615,20.705,5.66076,4.19077
20.705,0.231446,0.224342,0.23855,21.6935,22.7292,5.52618,4.42077
22.7292,0.234329,0.228284,0.240374,23.8143,24.9513,5.39161,4.65222
24.9513,0.242305,0.236081,0.248529,26.1425,27.3906,5.25703,4.88654
27.3906,0.256964,0.249684,0.264244,28.6983,30.0685,5.12245,5.12885
30.0685,0.27944,0.270449,0.288431,31.504,33.0081,4.98787,5.38581
33.0081,0.30761,0.297522,0.317698,34.584,36.2352,4.85328,5.66525
36.2352,0.332268,0.323871,0.340665,37.9652,39.7777,4.7187,5.97286
39.7777,0.345372,0.33994,0.350804,41.6768,43.6665,4.58412,6.30513
43.6665,0.352528,0.34327,0.361786,45.7513,47.9356,4.44954,6.6505
47.9356,0.3684,0.359764,0.377036,50.2242,52.622,4.31495,7.00303
52.622,0.405498,0.398665,0.412331,55.1343,57.7666,4.18036,7.37143
57.7666,0.473062,0.457494,0.48863,60.5245,63.4141,4.04578,7.77693
63.4141,0.573148,0.551714,0.594582,66.4417,69.6138,3.91119,8.24999
69.6138,0.694112,0.678617,0.709607,72.9374,76.4196,3.7766,8.82314
76.4196,0.83105,0.811167,0.850933,80.0681,83.8907,3.64201,9.51725
83.8907,1.01615,0.985234,1.04707,87.8959,92.0923,3.50742,10.3483
92.0923,1.29336,1.26529,1.32143,96.4892,101.096,3.37282,11.3645
101.096,1.66023,1.63015,1.69032,105.922,110.979,3.23822,12.6578
110.979,2.07482,2.03833,2.11131,116.278,121.829,3.10363,14.318
121.829,2.51579,2.49329,2.53829,127.646,133.74,2.96902,16.3929
133.74,2.97887,2.95442,3.00332,140.125,146.815,2.83441,18.9086
146.815,3.44563,3.40478,3.48648,153.824,161.168,2.69981,21.8875
161.168,3.90598,3.85934,3.95262,168.863,176.925,2.56519,25.3331
176.925,4.35109,4.30449,4.39769,185.372,194.222,2.43057,29.2391
194.222,4.72127,4.6699,4.77264,203.495,213.21,2.29595,33.5902
213.21,4.92194,4.85547,4.98841,223.389,234.054,2.16132,38.3115
234.054,4.89041,4.80712,4.9737,245.228,256.936,2.02669,43.2334
256.936,4.6323,4.52106,4.74354,269.203,282.056,1.89204,48.1238
282.056,4.22211,4.07035,4.37387,295.522,309.631,1.75737,52.7561
309.631,3.79364,3.61289,3.97439,324.414,339.902,1.6227,56.9782
