Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.000956516,0.00066177,0.00125126,0.0418992,0.0438996,14.5426,0
0.0438996,0.00119857,0.000852663,0.00154448,0.0459955,0.0481915,14.408,0.000956516
0.0481915,0.00182126,0.00133608,0.00230644,0.0504923,0.0529029,14.2734,0.00215509
0.0529029,0.00350474,0.0026418,0.00436768,0.0554286,0.0580749,14.1389,0.00397635
0.0580749,0.0073762,0.00553663,0.00921577,0.0608476,0.0637526,14.0043,0.00748109
0.0637526,0.0141652,0.0104141,0.0179163,0.0667963,0.0699854,13.8697,0.0148573
0.0699854,0.0226635,0.0161947,0.0291323,0.0733267,0.0768275,13.7351,0.0290225
0.0768275,0.0307208,0.0216525,0.0397891,0.0804954,0.0843385,13.6006,0.051686
0.0843385,0.0383383,0.0268791,0.0497975,0.088365,0.0925838,13.466,0.0824068
0.0925838,0.0462771,0.032431,0.0601232,0.0970039,0.101635,13.3314,0.120745
0.101635,0.0546424,0.0382086,0.0710762,0.106488,0.111572,13.1969,0.167022
0.111572,0.0625675,0.0436698,0.0814652,0.116898,0.122479,13.0623,0.221665
0.122479,0.0700128,0.0488856,0.09114,0.128327,0.134454,12.9277,0.284232
0.134454,0.0773744,0.0540362,0.100713,0.140873,0.147598,12.7931,0.354245
0.147598,0.0844161,0.0590186,0.109814,0.154645,0.162028,12.6586,0.431619
0.162028,0.091167,0.0638125,0.118521,0.169764,0.177869,12.524,0.516035
0.177869,0.0977759,0.0685812,0.126971,0.186361,0.195258,12.3894,0.607202
0.195258,0.104661,0.073528,0.135794,0.20458,0.214348,12.2549,0.704978
0.214348,0.111607,0.0785146,0.144699,0.224581,0.235303,12.1203,0.809639
0.235303,0.118397,0.083386,0.153408,0.246537,0.258308,11.9857,0.921246
0.258308,0.124703,0.0879652,0.161441,0.27064,0.283561,11.8511,1.03964
0.283561,0.130569,0.0923101,0.168828,0.297099,0.311283,11.7166,1.16435
0.311283,0.135655,0.0961818,0.175128,0.326145,0.341716,11.582,1.29492
0.341716,0.13997,0.0995351,0.180405,0.358031,0.375124,11.4474,1.43057
0.375124,0.143627,0.102473,0.184781,0.393033,0.411798,11.3129,1.57054
0.411798,0.147413,0.105532,0.189294,0.431458,0.452057,11.1783,1.71417
0.452057,0.15144,0.108772,0.194108,0.473639,0.496252,11.0437,1.86158
0.496252,0.15581,0.112216,0.199404,0.519944,0.544768,10.9091,2.01302
0.544768,0.160609,0.115976,0.205242,0.570777,0.598027,10.7746,2.16883
0.598027,0.166624,0.120628,0.21262,0.626578,0.656493,10.64,2.32944
0.656493,0.174315,0.126534,0.222096,0.687836,0.720675,10.5054,2.49606
0.720675,0.183997,0.133863,0.234131,0.755082,0.791132,10.3709,2.67038
0.791132,0.195853,0.14279,0.248916,0.828903,0.868477,10.2363,2.85438
0.868477,0.210492,0.153854,0.26713,0.90994,0.953383,10.1017,3.05023
0.953383,0.228565,0.16758,0.28955,0.9989,1.04659,9.96714,3.26072
1.04659,0.250563,0.184396,0.31673,1.09656,1.14891,9.83257,3.48929
1.14891,0.27652,0.204236,0.348804,1.20376,1.26123,9.698,3.73985
1.26123,0.306141,0.226919,0.385363,1.32145,1.38454,9.56343,4.01637
1.38454,0.339177,0.252257,0.426097,1.45064,1.5199,9.42885,4.32251
1.5199,0.37537,0.280048,0.470692,1.59246,1.66849,9.29428,4.66169
1.66849,0.414494,0.30991,0.519078,1.74815,1.83161,9.15971,5.03706
1.83161,0.455896,0.341225,0.570567,1.91906,2.01068,9.02514,5.45155
2.01068,0.498981,0.373284,0.624678,2.10667,2.20725,8.89056,5.90745
2.20725,0.543226,0.40587,0.680582,2.31263,2.42304,8.75599,6.40643
2.42304,0.588538,0.438992,0.738084,2.53872,2.65993,8.62142,6.94965
2.65993,0.634882,0.47265,0.797114,2.78692,2.91998,8.48684,7.53819
2.91998,0.681992,0.506919,0.857065,3.05939,3.20545,8.35227,8.17307
3.20545,0.729281,0.541493,0.917069,3.35849,3.51883,8.2177,8.85507
3.51883,0.775863,0.575971,0.975755,3.68682,3.86284,8.08313,9.58435
3.86284,0.820954,0.609783,1.03213,4.04726,4.24049,7.94855,10.3602
4.24049,0.863454,0.641846,1.08506,4.44294,4.65506,7.81398,11.1812
4.65506,0.902149,0.670519,1.13378,4.87731,5.11017,7.6794,12.0446
5.11017,0.935571,0.694091,1.17705,5.35414,5.60976,7.54483,12.9468
5.60976,0.963098,0.712081,1.21412,5.87759,6.1582,7.41025,13.8823
6.1582,0.985345,0.725016,1.24567,6.45221,6.76025,7.27568,14.8454
6.76025,1.00403,0.734692,1.27337,7.08301,7.42117,7.14111,15.8308
7.42117,1.0212,0.742341,1.30006,7.77547,8.14669,7.00653,16.8348
8.14669,1.03854,0.749737,1.32734,8.53563,8.94315,6.87196,17.856
8.94315,1.05898,0.760537,1.35742,9.37012,9.81748,6.73738,18.8946
9.81748,1.08666,0.780038,1.39328,10.2862,10.7773,6.6028,19.9535
10.7773,1.12783,0.815609,1.44005,11.2918,11.8309,6.46823,21.0402
11.8309,1.18561,0.869538,1.50168,12.3958,12.9876,6.33365,22.168
12.9876,1.25686,0.936881,1.57684,13.6076,14.2573,6.19907,23.3536
14.2573,1.32957,1.00339,1.65575,14.938,15.6512,6.0645,24.6105
15.6512,1.38803,1.05262,1.72344,16.3984,17.1813,5.92992,25.9401
17.1813,1.42346,1.07782,1.7691,18.0016,18.861,5.79534,27.3281
18.861,1.44006,1.08543,1.79469,19.7615,20.705,5.66076,28.7516
20.705,1.45541,1.09523,1.81559,21.6935,22.7292,5.52618,30.1916
22.7292,1.48819,1.12622,1.85016,23.8143,24.9513,5.39161,31.647
24.9513,1.54807,1.18758,1.90856,26.1425,27.3906,5.25703,33.1352
27.3906,1.62891,1.27341,1.98441,28.6983,30.0685,5.12245,34.6833
30.0685,1.7112,1.3653,2.0571,31.504,33.0081,4.98787,36.3122
