Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.00109577,0.000946155,0.00124538,0.0418992,0.0438996,14.5426,0
0.0438996,0.00137726,0.00119389,0.00156063,0.0459955,0.0481915,14.408,0.00109577
0.0481915,0.00210152,0.00183134,0.0023717,0.0504923,0.0529029,14.2734,0.00247303
0.0529029,0.00405068,0.00352438,0.00457698,0.0554286,0.0580749,14.1389,0.00457455
0.0580749,0.00851754,0.0074041,0.00963098,0.0608476,0.0637526,14.0043,0.00862523
0.0637526,0.016353,0.0142714,0.0184346,0.0667963,0.0699854,13.8697,0.0171428
0.0699854,0.0262201,0.0230424,0.0293978,0.0733267,0.0768275,13.7351,0.0334958
0.0768275,0.0356771,0.0315022,0.039852,0.0804954,0.0843385,13.6006,0.0597159
0.0843385,0.0446988,0.0395728,0.0498248,0.088365,0.0925838,13.466,0.0953929
0.0925838,0.0541608,0.0479823,0.0603393,0.0970039,0.101635,13.3314,0.140092
0.101635,0.0642295,0.0567129,0.0717461,0.106488,0.111572,13.1969,0.194253
0.111572,0.073874,0.0647203,0.0830277,0.116898,0.122479,13.0623,0.258482
0.122479,0.0829848,0.0720088,0.0939608,0.128327,0.134454,12.9277,0.332356
0.134454,0.0920058,0.0788933,0.105118,0.140873,0.147598,12.7931,0.415341
0.147598,0.100781,0.0850603,0.116502,0.154645,0.162028,12.6586,0.507347
0.162028,0.10928,0.0904628,0.128097,0.169764,0.177869,12.524,0.608128
0.177869,0.117598,0.0952971,0.139899,0.186361,0.195258,12.3894,0.717407
0.195258,0.126105,0.0999729,0.152237,0.20458,0.214348,12.2549,0.835005
0.214348,0.134578,0.104151,0.165005,0.224581,0.235303,12.1203,0.96111
0.235303,0.142637,0.10767,0.177604,0.246537,0.258308,11.9857,1.09569
0.258308,0.149721,0.110466,0.188976,0.27064,0.283561,11.8511,1.23833
0.283561,0.155752,0.112994,0.19851,0.297099,0.311283,11.7166,1.38805
0.311283,0.160305,0.115067,0.205542,0.326145,0.341716,11.582,1.5438
0.341716,0.163405,0.116751,0.210059,0.358031,0.375124,11.4474,1.7041
0.375124,0.16515,0.11797,0.21233,0.393033,0.411798,11.3129,1.86751
0.411798,0.166466,0.119579,0.213353,0.431458,0.452057,11.1783,2.03266
0.452057,0.167564,0.121545,0.213583,0.473639,0.496252,11.0437,2.19912
0.496252,0.168706,0.123981,0.213431,0.519944,0.544768,10.9091,2.36669
0.544768,0.170122,0.126706,0.213538,0.570777,0.598027,10.7746,2.53539
0.598027,0.172784,0.130426,0.215142,0.626578,0.656493,10.64,2.70552
0.656493,0.177324,0.135403,0.219245,0.687836,0.720675,10.5054,2.8783
0.720675,0.184223,0.141923,0.226523,0.755082,0.791132,10.3709,3.05562
0.791132,0.193809,0.149955,0.237663,0.828903,0.868477,10.2363,3.23985
0.868477,0.206775,0.159886,0.253664,0.90994,0.953383,10.1017,3.43366
0.953383,0.223824,0.172115,0.275533,0.9989,1.04659,9.96714,3.64043
1.04659,0.245428,0.186951,0.303905,1.09656,1.14891,9.83257,3.86425
1.14891,0.271522,0.204427,0.338617,1.20376,1.26123,9.698,4.10968
1.26123,0.301592,0.224303,0.378881,1.32145,1.38454,9.56343,4.3812
1.38454,0.335123,0.246387,0.423859,1.45064,1.5199,9.42885,4.6828
1.5199,0.371604,0.270511,0.472697,1.59246,1.66849,9.29428,5.01792
1.66849,0.410617,0.296812,0.524422,1.74815,1.83161,9.15971,5.38952
1.83161,0.451377,0.325089,0.577665,1.91906,2.01068,9.02514,5.80014
2.01068,0.493197,0.355117,0.631277,2.10667,2.20725,8.89056,6.25152
2.20725,0.535521,0.386437,0.684605,2.31263,2.42304,8.75599,6.74471
2.42304,0.578279,0.418863,0.737695,2.53872,2.65993,8.62142,7.28024
2.65993,0.621542,0.45218,0.790904,2.78692,2.91998,8.48684,7.85851
2.91998,0.665145,0.486019,0.844271,3.05939,3.20545,8.35227,8.48006
3.20545,0.708577,0.519859,0.897295,3.35849,3.51883,8.2177,9.1452
3.51883,0.751023,0.552571,0.949475,3.68682,3.86284,8.08313,9.85378
3.86284,0.791866,0.583437,1.0003,4.04726,4.24049,7.94855,10.6048
4.24049,0.830327,0.612093,1.04856,4.44294,4.65506,7.81398,11.3967
4.65506,0.865514,0.63849,1.09254,4.87731,5.11017,7.6794,12.227
5.11017,0.896193,0.662345,1.13004,5.35414,5.60976,7.54483,13.0925
5.60976,0.921738,0.683223,1.16025,5.87759,6.1582,7.41025,13.9887
6.1582,0.942734,0.701357,1.18411,6.45221,6.76025,7.27568,14.9104
6.76025,0.960896,0.717656,1.20414,7.08301,7.42117,7.14111,15.8532
7.42117,0.978277,0.733555,1.223,7.77547,8.14669,7.00653,16.8141
8.14669,0.996321,0.74995,1.24269,8.53563,8.94315,6.87196,17.7923
8.94315,1.01735,0.767323,1.26738,9.37012,9.81748,6.73738,18.7887
9.81748,1.04497,0.786038,1.3039,10.2862,10.7773,6.6028,19.806
10.7773,1.08501,0.808466,1.36155,11.2918,11.8309,6.46823,20.851
11.8309,1.14114,0.837674,1.44461,12.3958,12.9876,6.33365,21.936
12.9876,1.21108,0.875188,1.54697,13.6076,14.2573,6.19907,23.0771
14.2573,1.28429,0.918631,1.64995,14.938,15.6512,6.0645,24.2882
15.6512,1.34711,0.962773,1.73145,16.3984,17.1813,5.92992,25.5725
17.1813,1.39327,1.00344,1.7831,18.0016,18.861,5.79534,26.9196
18.861,1.42973,1.04167,1.81779,19.7615,20.705,5.66076,28.3129
20.705,1.47477,1.08551,1.86403,21.6935,22.7292,5.52618,29.7426
22.7292,1.54478,1.14305,1.94651,23.8143,24.9513,5.39161,31.2174
24.9513,1.64291,1.21589,2.06993,26.1425,27.3906,5.25703,32.7622
27.3906,1.75321,1.29445,2.21197,28.6983,30.0685,5.12245,34.4051
30.0685,1.84638,1.36132,2.33144,31.504,33.0081,4.98787,36.1583
