Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.000252136,0.000219066,0.000285206,0.0418992,0.0438996,14.5426,0
0.0438996,0.000323461,0.000280482,0.00036644,0.0459955,0.0481915,14.408,0.000252136
0.0481915,0.000504229,0.000436312,0.000572146,0.0504923,0.0529029,14.2734,0.000575597
0.0529029,0.00100188,0.0008639,0.00113986,0.0554286,0.0580749,14.1389,0.00107983
0.0580749,0.00210638,0.00181609,0.00239667,0.0608476,0.0637526,14.0043,0.00208171
0.0637526,0.00394531,0.00341048,0.00448014,0.0667963,0.0699854,13.8697,0.00418808
0.0699854,0.00606114,0.00526493,0.00685735,0.0733267,0.0768275,13.7351,0.00813339
0.0768275,0.00803182,0.00699781,0.00906583,0.0804954,0.0843385,13.6006,0.0141945
0.0843385,0.00993551,0.00867178,0.0111992,0.088365,0.0925838,13.466,0.0222263
0.0925838,0.0119616,0.010456,0.0134672,0.0970039,0.101635,13.3314,0.0321619
0.101635,0.0140491,0.0123036,0.0157946,0.106488,0.111572,13.1969,0.0441235
0.111572,0.0160442,0.014076,0.0180124,0.116898,0.122479,13.0623,0.0581725
0.122479,0.0180633,0.0158596,0.020267,0.128327,0.134454,12.9277,0.0742167
0.134454,0.0200508,0.0176341,0.0224675,0.140873,0.147598,12.7931,0.09228
0.147598,0.0219234,0.0193199,0.0245269,0.154645,0.162028,12.6586,0.112331
0.162028,0.02376,0.0209808,0.0265392,0.169764,0.177869,12.524,0.134254
0.177869,0.0257627,0.0227845,0.0287409,0.186361,0.195258,12.3894,0.158014
0.195258,0.0279135,0.0247432,0.0310838,0.20458,0.214348,12.2549,0.183777
0.214348,0.0301475,0.0267953,0.0334997,0.224581,0.235303,12.1203,0.21169
0.235303,0.0324602,0.0289417,0.0359787,0.246537,0.258308,11.9857,0.241838
0.258308,0.0349524,0.0312555,0.0386493,0.27064,0.283561,11.8511,0.274298
0.283561,0.0374365,0.0335809,0.0412921,0.297099,0.311283,11.7166,0.30925
0.311283,0.0399239,0.0359509,0.0438969,0.326145,0.341716,11.582,0.346687
0.341716,0.0423837,0.0382862,0.0464812,0.358031,0.375124,11.4474,0.386611
0.375124,0.0450196,0.040808,0.0492312,0.393033,0.411798,11.3129,0.428995
0.411798,0.0477224,0.0434081,0.0520367,0.431458,0.452057,11.1783,0.474014
0.452057,0.0505709,0.0461955,0.0549463,0.473639,0.496252,11.0437,0.521737
0.496252,0.053511,0.0490839,0.0579381,0.519944,0.544768,10.9091,0.572307
0.544768,0.0566718,0.0522073,0.0611363,0.570777,0.598027,10.7746,0.625818
0.598027,0.0599984,0.0555488,0.064448,0.626578,0.656493,10.64,0.68249
0.656493,0.0635598,0.0591311,0.0679885,0.687836,0.720675,10.5054,0.742489
0.720675,0.0673215,0.0630136,0.0716294,0.755082,0.791132,10.3709,0.806048
0.791132,0.0713607,0.0671978,0.0755236,0.828903,0.868477,10.2363,0.87337
0.868477,0.0756984,0.0717265,0.0796703,0.90994,0.953383,10.1017,0.94473
0.953383,0.0804132,0.0767559,0.0840705,0.9989,1.04659,9.96714,1.02043
1.04659,0.085518,0.0822581,0.0887779,1.09656,1.14891,9.83257,1.10084
1.14891,0.0910451,0.0882802,0.09381,1.20376,1.26123,9.698,1.18636
1.26123,0.0970097,0.0948774,0.099142,1.32145,1.38454,9.56343,1.27741
1.38454,0.103421,0.102088,0.104754,1.45064,1.5199,9.42885,1.37441
1.5199,0.11028,0.109529,0.111031,1.59246,1.66849,9.29428,1.47784
1.66849,0.117567,0.116412,0.118722,1.74815,1.83161,9.15971,1.58812
1.83161,0.125295,0.122997,0.127593,1.91906,2.01068,9.02514,1.70568
2.01068,0.133408,0.12967,0.137146,2.10667,2.20725,8.89056,1.83098
2.20725,0.141902,0.136563,0.147241,2.31263,2.42304,8.75599,1.96439
2.42304,0.150679,0.14355,0.157808,2.53872,2.65993,8.62142,2.10629
2.65993,0.159737,0.150704,0.16877,2.78692,2.91998,8.48684,2.25697
2.91998,0.168965,0.157935,0.179995,3.05939,3.20545,8.35227,2.4167
3.20545,0.178366,0.165269,0.191463,3.35849,3.51883,8.2177,2.58567
3.51883,0.187819,0.172624,0.203014,3.68682,3.86284,8.08313,2.76403
3.86284,0.197275,0.179936,0.214614,4.04726,4.24049,7.94855,2.95185
4.24049,0.206659,0.187281,0.226037,4.44294,4.65506,7.81398,3.14913
4.65506,0.215923,0.194506,0.23734,4.87731,5.11017,7.6794,3.35579
5.11017,0.225099,0.201805,0.248393,5.35414,5.60976,7.54483,3.57171
5.60976,0.234096,0.208967,0.259225,5.87759,6.1582,7.41025,3.79681
6.1582,0.243089,0.216342,0.269836,6.45221,6.76025,7.27568,4.0309
6.76025,0.251933,0.223691,0.280175,7.08301,7.42117,7.14111,4.27399
7.42117,0.261,0.231437,0.290563,7.77547,8.14669,7.00653,4.52593
8.14669,0.270198,0.239552,0.300844,8.53563,8.94315,6.87196,4.78693
8.94315,0.280032,0.248497,0.311567,9.37012,9.81748,6.73738,5.05712
9.81748,0.290336,0.258198,0.322474,10.2862,10.7773,6.6028,5.33716
10.7773,0.301691,0.269176,0.334206,11.2918,11.8309,6.46823,5.62749
11.8309,0.314129,0.281481,0.346777,12.3958,12.9876,6.33365,5.92918
12.9876,0.327866,0.295277,0.360455,13.6076,14.2573,6.19907,6.24331
14.2573,0.342576,0.310306,0.374846,14.938,15.6512,6.0645,6.57118
15.6512,0.357458,0.325453,0.389463,16.3984,17.1813,5.92992,6.91375
17.1813,0.372099,0.340833,0.403365,18.0016,18.861,5.79534,7.27121
18.861,0.385472,0.354945,0.415999,19.7615,20.705,5.66076,7.64331
20.705,0.397865,0.367857,0.427873,21.6935,22.7292,5.52618,8.02878
22.7292,0.409217,0.380161,0.438273,23.8143,24.9513,5.39161,8.42665
24.9513,0.420733,0.39279,0.448676,26.1425,27.3906,5.25703,8.83586
