Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.00560193,0.0053906,0.00581326,0.393033,0.411798,11.3129,0
0.411798,0.0100041,0.00962477,0.0103834,0.431458,0.452057,11.1783,0.00560193
0.452057,0.0148624,0.0143034,0.0154214,0.473639,0.496252,11.0437,0.015606
0.496252,0.0214002,0.0205826,0.0222178,0.519944,0.544768,10.9091,0.0304684
0.544768,0.0270408,0.0260104,0.0280712,0.570777,0.598027,10.7746,0.0518686
0.598027,0.0323368,0.0310979,0.0335757,0.626578,0.656493,10.64,0.0789094
0.656493,0.0375266,0.0360859,0.0389673,0.687836,0.720675,10.5054,0.111246
0.720675,0.0429463,0.0412746,0.044618,0.755082,0.791132,10.3709,0.148773
0.791132,0.0480312,0.0461138,0.0499486,0.828903,0.868477,10.2363,0.191719
0.868477,0.0528955,0.0507999,0.0549911,0.90994,0.953383,10.1017,0.23975
0.953383,0.0577227,0.0553642,0.0600812,0.9989,1.04659,9.96714,0.292646
1.04659,0.0627319,0.0601289,0.0653349,1.09656,1.14891,9.83257,0.350369
1.14891,0.0680198,0.0650959,0.0709437,1.20376,1.26123,9.698,0.4131
1.26123,0.0735949,0.0703617,0.0768281,1.32145,1.38454,9.56343,0.48112
1.38454,0.0796517,0.0760365,0.0832669,1.45064,1.5199,9.42885,0.554715
1.5199,0.0863363,0.0823085,0.0903641,1.59246,1.66849,9.29428,0.634367
1.66849,0.0939343,0.0893909,0.0984777,1.74815,1.83161,9.15971,0.720703
1.83161,0.102467,0.0973782,0.107556,1.91906,2.01068,9.02514,0.814638
2.01068,0.111988,0.10625,0.117726,2.10667,2.20725,8.89056,0.917105
2.20725,0.122485,0.116032,0.128938,2.31263,2.42304,8.75599,1.02909
2.42304,0.133975,0.126728,0.141222,2.53872,2.65993,8.62142,1.15158
2.65993,0.146377,0.138312,0.154442,2.78692,2.91998,8.48684,1.28555
2.91998,0.159496,0.150534,0.168458,3.05939,3.20545,8.35227,1.43193
3.20545,0.173155,0.163286,0.183024,3.35849,3.51883,8.2177,1.59143
3.51883,0.187069,0.176303,0.197835,3.68682,3.86284,8.08313,1.76458
3.86284,0.201029,0.189365,0.212693,4.04726,4.24049,7.94855,1.95165
4.24049,0.214749,0.202131,0.227366,4.44294,4.65506,7.81398,2.15268
4.65506,0.228036,0.214671,0.241401,4.87731,5.11017,7.6794,2.36743
5.11017,0.240691,0.226548,0.254834,5.35414,5.60976,7.54483,2.59546
5.60976,0.25258,0.237747,0.267413,5.87759,6.1582,7.41025,2.83615
6.1582,0.263694,0.248273,0.279115,6.45221,6.76025,7.27568,3.08873
6.76025,0.273979,0.25798,0.289978,7.08301,7.42117,7.14111,3.35243
7.42117,0.283641,0.267188,0.300094,7.77547,8.14669,7.00653,3.62641
8.14669,0.292694,0.275802,0.309586,8.53563,8.94315,6.87196,3.91005
8.94315,0.301454,0.28414,0.318768,9.37012,9.81748,6.73738,4.20274
9.81748,0.30993,0.29229,0.32757,10.2862,10.7773,6.6028,4.5042
10.7773,0.318654,0.30068,0.336628,11.2918,11.8309,6.46823,4.81413
11.8309,0.327962,0.30959,0.346334,12.3958,12.9876,6.33365,5.13278
12.9876,0.338261,0.319367,0.357155,13.6076,14.2573,6.19907,5.46074
14.2573,0.349412,0.330438,0.368386,14.938,15.6512,6.0645,5.799
15.6512,0.360726,0.341346,0.380106,16.3984,17.1813,5.92992,6.14842
17.1813,0.371862,0.35209,0.391634,18.0016,18.861,5.79534,6.50914
18.861,0.38275,0.363188,0.402312,19.7615,20.705,5.66076,6.881
20.705,0.394858,0.375228,0.414488,21.6935,22.7292,5.52618,7.26375
22.7292,0.409808,0.390082,0.429534,23.8143,24.9513,5.39161,7.65861
24.9513,0.429181,0.40935,0.449012,26.1425,27.3906,5.25703,8.06842
27.3906,0.453219,0.433579,0.472859,28.6983,30.0685,5.12245,8.4976
30.0685,0.480642,0.461154,0.50013,31.504,33.0081,4.98787,8.95082
33.0081,0.50973,0.490597,0.528863,34.584,36.2352,4.85328,9.43146
36.2352,0.539252,0.521499,0.557005,37.9652,39.7777,4.7187,9.94119
39.7777,0.570501,0.553636,0.587366,41.6768,43.6665,4.58412,10.4804
43.6665,0.607422,0.591888,0.622956,45.7513,47.9356,4.44954,11.0509
47.9356,0.656065,0.641254,0.670876,50.2242,52.622,4.31495,11.6584
52.622,0.722814,0.707161,0.738467,55.1343,57.7666,4.18036,12.3144
57.7666,0.811908,0.796644,0.827172,60.5245,63.4141,4.04578,13.0372
63.4141,0.923974,0.907243,0.940705,66.4417,69.6138,3.91119,13.8492
69.6138,1.05504,1.03649,1.07359,72.9374,76.4196,3.7766,14.7731
76.4196,1.1976,1.17796,1.21724,80.0681,83.8907,3.64201,15.8282
83.8907,1.3424,1.31836,1.36644,87.8959,92.0923,3.50742,17.0258
92.0923,1.48014,1.44895,1.51133,96.4892,101.096,3.37282,18.3682
101.096,1.60321,1.56244,1.64398,105.922,110.979,3.23822,19.8483
110.979,1.70715,1.65418,1.76012,116.278,121.829,3.10363,21.4515
121.829,1.79437,1.72949,1.85925,127.646,133.74,2.96902,23.1587
133.74,1.87546,1.8013,1.94962,140.125,146.815,2.83441,24.953
146.815,1.96852,1.88995,2.04709,153.824,161.168,2.69981,26.8285
161.168,2.09064,2.01172,2.16956,168.863,176.925,2.56519,28.797
176.925,2.24959,2.17299,2.32619,185.372,194.222,2.43057,30.8877
194.222,2.43636,2.36286,2.50986,203.495,213.21,2.29595,33.1373
213.21,2.62833,2.56134,2.69532,223.389,234.054,2.16132,35.5736
234.054,2.80083,2.73902,2.86264,245.228,256.936,2.02669,38.2019
256.936,2.94147,2.88482,2.99812,269.203,282.056,1.89204,41.0028
282.056,3.0581,3.00129,3.11491,295.522,309.631,1.75737,43.9442
309.631,3.17087,3.09995,3.24179,324.414,339.902,1.6227,47.0023
339.902,3.29779,3.19835,3.39723,356.13,373.132,1.48801,50.1732
