Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0,0,0,0.393033,0.411798,11.3129,0
0.411798,0,0,0,0.431458,0.452057,11.1783,0
0.452057,0,0,0,0.473639,0.496252,11.0437,0
0.496252,0.00031339,0.000305502,0.000321278,0.519944,0.544768,10.9091,0
0.544768,0.00421188,0.00410382,0.00431994,0.570777,0.598027,10.7746,0.00031339
0.598027,0.0129312,0.0126131,0.0132493,0.626578,0.656493,10.64,0.00452527
0.656493,0.0214837,0.0209407,0.0220267,0.687836,0.720675,10.5054,0.0174565
0.720675,0.0291071,0.0283801,0.0298341,0.755082,0.791132,10.3709,0.0389402
0.791132,0.0357515,0.0348969,0.0366061,0.828903,0.868477,10.2363,0.0680473
0.868477,0.0412075,0.0401426,0.0422724,0.90994,0.953383,10.1017,0.103799
0.953383,0.0453133,0.0441862,0.0464404,0.9989,1.04659,9.96714,0.145006
1.04659,0.04794,0.0467491,0.0491309,1.09656,1.14891,9.83257,0.19032
1.14891,0.0491612,0.0479535,0.0503689,1.20376,1.26123,9.698,0.23826
1.26123,0.0491278,0.0478498,0.0504058,1.32145,1.38454,9.56343,0.287421
1.38454,0.0480645,0.0468457,0.0492833,1.45064,1.5199,9.42885,0.336549
1.5199,0.0462492,0.0450516,0.0474468,1.59246,1.66849,9.29428,0.384613
1.66849,0.0439938,0.0428156,0.045172,1.74815,1.83161,9.15971,0.430862
1.83161,0.0416188,0.0404028,0.0428349,1.91906,2.01068,9.02514,0.474856
2.01068,0.0394233,0.0382467,0.0405999,2.10667,2.20725,8.89056,0.516475
2.20725,0.0376687,0.0364732,0.0388642,2.31263,2.42304,8.75599,0.555898
2.42304,0.0365491,0.0353065,0.0377917,2.53872,2.65993,8.62142,0.593567
2.65993,0.0361895,0.034896,0.037483,2.78692,2.91998,8.48684,0.630116
2.91998,0.0366224,0.0352851,0.0379597,3.05939,3.20545,8.35227,0.666306
3.20545,0.0377957,0.0363655,0.0392259,3.35849,3.51883,8.2177,0.702928
3.51883,0.0395707,0.0380495,0.0410919,3.68682,3.86284,8.08313,0.740724
3.86284,0.0417438,0.0401073,0.0433803,4.04726,4.24049,7.94855,0.780294
4.24049,0.0440794,0.0423665,0.0457923,4.44294,4.65506,7.81398,0.822038
4.65506,0.0463337,0.044565,0.0481024,4.87731,5.11017,7.6794,0.866118
5.11017,0.0483018,0.0464651,0.0501385,5.35414,5.60976,7.54483,0.912451
5.60976,0.0498247,0.0479764,0.051673,5.87759,6.1582,7.41025,0.960753
6.1582,0.0508335,0.0490088,0.0526582,6.45221,6.76025,7.27568,1.01058
6.76025,0.0513279,0.0495059,0.0531499,7.08301,7.42117,7.14111,1.06141
7.42117,0.0513734,0.0495502,0.0531966,7.77547,8.14669,7.00653,1.11274
8.14669,0.0510903,0.0493338,0.0528468,8.53563,8.94315,6.87196,1.16411
8.94315,0.0506946,0.0489724,0.0524168,9.37012,9.81748,6.73738,1.2152
9.81748,0.0504757,0.0487605,0.0521909,10.2862,10.7773,6.6028,1.2659
10.7773,0.0507639,0.0490912,0.0524366,11.2918,11.8309,6.46823,1.31637
11.8309,0.0519139,0.0502171,0.0536107,12.3958,12.9876,6.33365,1.36714
12.9876,0.0541275,0.0523194,0.0559356,13.6076,14.2573,6.19907,1.41905
14.2573,0.0575011,0.0555746,0.0594276,14.938,15.6512,6.0645,1.47318
15.6512,0.0618662,0.0597713,0.0639611,16.3984,17.1813,5.92992,1.53068
17.1813,0.066998,0.0647158,0.0692802,18.0016,18.861,5.79534,1.59255
18.861,0.0727275,0.0701958,0.0752592,19.7615,20.705,5.66076,1.65954
20.705,0.0789205,0.0762213,0.0816197,21.6935,22.7292,5.52618,1.73227
22.7292,0.0857942,0.0831114,0.088477,23.8143,24.9513,5.39161,1.81119
24.9513,0.0935222,0.0910637,0.0959807,26.1425,27.3906,5.25703,1.89699
27.3906,0.102809,0.100652,0.104966,28.6983,30.0685,5.12245,1.99051
30.0685,0.11499,0.11311,0.11687,31.504,33.0081,4.98787,2.09332
33.0081,0.131049,0.12911,0.132988,34.584,36.2352,4.85328,2.20831
36.2352,0.151638,0.149209,0.154067,37.9652,39.7777,4.7187,2.33936
39.7777,0.178059,0.174822,0.181296,41.6768,43.6665,4.58412,2.49099
43.6665,0.214729,0.210535,0.218923,45.7513,47.9356,4.44954,2.66905
47.9356,0.269505,0.264082,0.274928,50.2242,52.622,4.31495,2.88378
52.622,0.351497,0.345283,0.357711,55.1343,57.7666,4.18036,3.15329
57.7666,0.4712,0.464462,0.477938,60.5245,63.4141,4.04578,3.50478
63.4141,0.640129,0.632296,0.647962,66.4417,69.6138,3.91119,3.97598
69.6138,0.868335,0.857003,0.879667,72.9374,76.4196,3.7766,4.61611
76.4196,1.16649,1.14734,1.18564,80.0681,83.8907,3.64201,5.48445
83.8907,1.55267,1.52212,1.58322,87.8959,92.0923,3.50742,6.65094
92.0923,2.05594,2.01373,2.09815,96.4892,101.096,3.37282,8.20361
101.096,2.71227,2.65362,2.77092,105.922,110.979,3.23822,10.2596
110.979,3.5513,3.47253,3.63007,116.278,121.829,3.10363,12.9718
121.829,4.57666,4.47496,4.67836,127.646,133.74,2.96902,16.5231
133.74,5.7496,5.62079,5.87841,140.125,146.815,2.83441,21.0998
146.815,6.97729,6.83692,7.11766,153.824,161.168,2.69981,26.8494
161.168,8.10816,7.96735,8.24897,168.863,176.925,2.56519,33.8267
176.925,8.94599,8.82541,9.06657,185.372,194.222,2.43057,41.9348
194.222,9.28557,9.18808,9.38306,203.495,213.21,2.29595,50.8808
213.21,8.97631,8.91122,9.0414,223.389,234.054,2.16132,60.1664
234.054,7.9964,7.97393,8.01887,245.228,256.936,2.02669,69.1427
256.936,6.49045,6.45994,6.52096,269.203,282.056,1.89204,77.1391
282.056,4.74636,4.69532,4.7974,295.522,309.631,1.75737,83.6296
309.631,3.1193,3.04229,3.19631,324.414,339.902,1.6227,88.3759
