Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.0109292,0.0107565,0.0111019,0.393033,0.411798,11.3129,0
0.411798,0.019506,0.0192096,0.0198024,0.431458,0.452057,11.1783,0.0109292
0.452057,0.028955,0.0284898,0.0294202,0.473639,0.496252,11.0437,0.0304352
0.496252,0.0416806,0.0410241,0.0423371,0.519944,0.544768,10.9091,0.0593902
0.544768,0.0526487,0.051762,0.0535354,0.570777,0.598027,10.7746,0.101071
0.598027,0.0628632,0.0616559,0.0640705,0.626578,0.656493,10.64,0.153719
0.656493,0.0727431,0.0713512,0.074135,0.687836,0.720675,10.5054,0.216583
0.720675,0.0829258,0.0812513,0.0846003,0.755082,0.791132,10.3709,0.289326
0.791132,0.0923116,0.0903282,0.094295,0.828903,0.868477,10.2363,0.372252
0.868477,0.100967,0.0985631,0.103371,0.90994,0.953383,10.1017,0.464563
0.953383,0.109104,0.106217,0.111991,0.9989,1.04659,9.96714,0.56553
1.04659,0.117005,0.113554,0.120456,1.09656,1.14891,9.83257,0.674634
1.14891,0.124839,0.120711,0.128967,1.20376,1.26123,9.698,0.791639
1.26123,0.132496,0.127652,0.13734,1.32145,1.38454,9.56343,0.916478
1.38454,0.140263,0.134614,0.145912,1.45064,1.5199,9.42885,1.04897
1.5199,0.148336,0.141796,0.154876,1.59246,1.66849,9.29428,1.18924
1.66849,0.157339,0.149816,0.164862,1.74815,1.83161,9.15971,1.33757
1.83161,0.16744,0.158872,0.176008,1.91906,2.01068,9.02514,1.49491
2.01068,0.178947,0.169318,0.188576,2.10667,2.20725,8.89056,1.66235
2.20725,0.192076,0.181266,0.202886,2.31263,2.42304,8.75599,1.8413
2.42304,0.207224,0.195253,0.219195,2.53872,2.65993,8.62142,2.03338
2.65993,0.224773,0.211593,0.237953,2.78692,2.91998,8.48684,2.2406
2.91998,0.244948,0.230601,0.259295,3.05939,3.20545,8.35227,2.46537
3.20545,0.26797,0.252399,0.283541,3.35849,3.51883,8.2177,2.71032
3.51883,0.293704,0.276833,0.310575,3.68682,3.86284,8.08313,2.97829
3.86284,0.322221,0.304209,0.340233,4.04726,4.24049,7.94855,3.27199
4.24049,0.353424,0.334194,0.372654,4.44294,4.65506,7.81398,3.59422
4.65506,0.38743,0.367181,0.407679,4.87731,5.11017,7.6794,3.94764
5.11017,0.424096,0.402833,0.445359,5.35414,5.60976,7.54483,4.33507
5.60976,0.463272,0.440981,0.485563,5.87759,6.1582,7.41025,4.75917
6.1582,0.50498,0.481419,0.528541,6.45221,6.76025,7.27568,5.22244
6.76025,0.549393,0.52478,0.574006,7.08301,7.42117,7.14111,5.72742
7.42117,0.597344,0.571541,0.623147,7.77547,8.14669,7.00653,6.27681
8.14669,0.649355,0.621762,0.676948,8.53563,8.94315,6.87196,6.87415
8.94315,0.706429,0.6778,0.735058,9.37012,9.81748,6.73738,7.52351
9.81748,0.768946,0.738184,0.799708,10.2862,10.7773,6.6028,8.22994
10.7773,0.838137,0.804948,0.871326,11.2918,11.8309,6.46823,8.99888
11.8309,0.914295,0.878436,0.950154,12.3958,12.9876,6.33365,9.83702
12.9876,0.996856,0.958904,1.03481,13.6076,14.2573,6.19907,10.7513
14.2573,1.08295,1.04226,1.12364,14.938,15.6512,6.0645,11.7482
15.6512,1.16808,1.12556,1.2106,16.3984,17.1813,5.92992,12.8311
17.1813,1.24859,1.20457,1.29261,18.0016,18.861,5.79534,13.9992
18.861,1.32217,1.27761,1.36673,19.7615,20.705,5.66076,15.2478
20.705,1.39001,1.34587,1.43415,21.6935,22.7292,5.52618,16.57
22.7292,1.45348,1.41065,1.49631,23.8143,24.9513,5.39161,17.96
24.9513,1.51351,1.472,1.55502,26.1425,27.3906,5.25703,19.4135
27.3906,1.56891,1.5293,1.60852,28.6983,30.0685,5.12245,20.927
30.0685,1.61714,1.57939,1.65489,31.504,33.0081,4.98787,22.4959
33.0081,1.65738,1.62165,1.69311,34.584,36.2352,4.85328,24.113
36.2352,1.69145,1.65725,1.72565,37.9652,39.7777,4.7187,25.7704
39.7777,1.7252,1.68969,1.76071,41.6768,43.6665,4.58412,27.4618
43.6665,1.76612,1.72499,1.80725,45.7513,47.9356,4.44954,29.187
47.9356,1.82081,1.77028,1.87134,50.2242,52.622,4.31495,30.9532
52.622,1.89328,1.83148,1.95508,55.1343,57.7666,4.18036,32.774
57.7666,1.98389,1.90986,2.05792,60.5245,63.4141,4.04578,34.6673
63.4141,2.09087,2.00979,2.17195,66.4417,69.6138,3.91119,36.6511
69.6138,2.21126,2.12962,2.2929,72.9374,76.4196,3.7766,38.742
76.4196,2.34172,2.26766,2.41578,80.0681,83.8907,3.64201,40.9533
83.8907,2.47714,2.41742,2.53686,87.8959,92.0923,3.50742,43.295
92.0923,2.60743,2.5655,2.64936,96.4892,101.096,3.37282,45.7721
101.096,2.71566,2.69434,2.73698,105.922,110.979,3.23822,48.3796
110.979,2.7811,2.77869,2.78351,116.278,121.829,3.10363,51.0952
121.829,2.78972,2.78194,2.7975,127.646,133.74,2.96902,53.8763
133.74,2.744,2.72738,2.76062,140.125,146.815,2.83441,56.666
146.815,2.66543,2.64539,2.68547,153.824,161.168,2.69981,59.41
161.168,2.58034,2.5586,2.60208,168.863,176.925,2.56519,62.0755
176.925,2.50287,2.48423,2.52151,185.372,194.222,2.43057,64.6558
194.222,2.4226,2.4036,2.4416,203.495,213.21,2.29595,67.1587
213.21,2.31198,2.28781,2.33615,223.389,234.054,2.16132,69.5813
234.054,2.15015,2.1072,2.1931,245.228,256.936,2.02669,71.8933
256.936,1.94799,1.87391,2.02207,269.203,282.056,1.89204,74.0434
282.056,1.75531,1.644,1.86662,295.522,309.631,1.75737,75.9914
309.631,1.63561,1.48898,1.78224,324.414,339.902,1.6227,77.7467
339.902,1.63341,1.45855,1.80827,356.13,373.132,1.48801,79.3823
373.132,1.75202,1.56135,1.94269,390.946,409.611,1.35329,81.0157
