Channel Diameter (Lower),Diff.,-2 S.D.,+2 S.D.,Channel Diameter (Center),Channel Diameter (Upper),Channel Diameter (Center),Cum. <
3.51883,0.0153404,0.0148683,0.0158125,3.68682,3.86284,8.08313,0.547725
3.86284,0.015823,0.0152471,0.0163989,4.04726,4.24049,7.94855,0.563065
4.24049,0.016676,0.0159947,0.0173573,4.44294,4.65506,7.81398,0.578888
4.65506,0.0177162,0.0169362,0.0184962,4.87731,5.11017,7.6794,0.595564
5.11017,0.0187812,0.0179288,0.0196336,5.35414,5.60976,7.54483,0.61328
5.60976,0.0197226,0.0188135,0.0206317,5.87759,6.1582,7.41025,0.632062
6.1582,0.0204501,0.0195075,0.0213927,6.45221,6.76025,7.27568,0.651784
6.76025,0.0209106,0.0199676,0.0218536,7.08301,7.42117,7.14111,0.672234
7.42117,0.0210966,0.0201628,0.0220304,7.77547,8.14669,7.00653,0.693145
8.14669,0.0210352,0.0201394,0.021931,8.53563,8.94315,6.87196,0.714241
8.94315,0.0208106,0.0199377,0.0216835,9.37012,9.81748,6.73738,0.735277
9.81748,0.0205834,0.0197269,0.0214399,10.2862,10.7773,6.6028,0.756087
10.7773,0.0205495,0.0196892,0.0214098,11.2918,11.8309,6.46823,0.776671
11.8309,0.0210109,0.0201141,0.0219077,12.3958,12.9876,6.33365,0.79722
12.9876,0.0222149,0.0212464,0.0231834,13.6076,14.2573,6.19907,0.818231
14.2573,0.0244355,0.0233923,0.0254787,14.938,15.6512,6.0645,0.840446
15.6512,0.0277772,0.0266581,0.0288963,16.3984,17.1813,5.92992,0.864881
17.1813,0.0321689,0.0310358,0.033302,18.0016,18.861,5.79534,0.892659
18.861,0.037465,0.0364246,0.0385054,19.7615,20.705,5.66076,0.924828
20.705,0.0432624,0.0424116,0.0441132,21.6935,22.7292,5.52618,0.962292
22.7292,0.0494209,0.048849,0.0499928,23.8143,24.9513,5.39161,1.00555
24.9513,0.0558388,0.0552545,0.0564231,26.1425,27.3906,5.25703,1.05498
27.3906,0.0630835,0.0623374,0.0638296,28.6983,30.0685,5.12245,1.11081
30.0685,0.0729912,0.072051,0.0739314,31.504,33.0081,4.98787,1.1739
33.0081,0.0876005,0.0866319,0.0885691,34.584,36.2352,4.85328,1.24689
36.2352,0.10918,0.107913,0.110447,37.9652,39.7777,4.7187,1.33449
39.7777,0.140451,0.138873,0.142029,41.6768,43.6665,4.58412,1.44367
43.6665,0.185144,0.182925,0.187363,45.7513,47.9356,4.44954,1.58412
47.9356,0.247933,0.24456,0.251306,50.2242,52.622,4.31495,1.76926
52.622,0.333129,0.328121,0.338137,55.1343,57.7666,4.18036,2.0172
57.7666,0.447393,0.440375,0.454411,60.5245,63.4141,4.04578,2.35033
63.4141,0.606094,0.59686,0.615328,66.4417,69.6138,3.91119,2.79772
69.6138,0.839873,0.827345,0.852401,72.9374,76.4196,3.7766,3.40381
76.4196,1.20033,1.184,1.21666,80.0681,83.8907,3.64201,4.24369
83.8907,1.75603,1.7328,1.77926,87.8959,92.0923,3.50742,5.44402
92.0923,2.56933,2.53844,2.60021,96.4892,101.096,3.37282,7.20005
101.096,3.66,3.61517,3.70483,105.922,110.979,3.23822,9.76938
110.979,4.97505,4.90987,5.04023,116.278,121.829,3.10363,13.4294
121.829,6.38079,6.31494,6.44664,127.646,133.74,2.96902,18.4044
133.74,7.67952,7.61195,7.74709,140.125,146.815,2.83441,24.7852
146.815,8.65194,8.5724,8.73148,153.824,161.168,2.69981,32.4647
161.168,9.12289,9.04436,9.20142,168.863,176.925,2.56519,41.1167
176.925,9.01174,8.93456,9.08892,185.372,194.222,2.43057,50.2396
194.222,8.3337,8.26547,8.40193,203.495,213.21,2.29595,59.2513
213.21,7.18687,7.1262,7.24754,223.389,234.054,2.16132,67.585
234.054,5.74276,5.69817,5.78735,245.228,256.936,2.02669,74.7719
256.936,4.22131,4.17489,4.26773,269.203,282.056,1.89204,80.5146
282.056,2.85317,2.81681,2.88953,295.522,309.631,1.75737,84.7359
309.631,1.83286,1.78734,1.87838,324.414,339.902,1.6227,87.5891
339.902,1.25778,1.19511,1.32045,356.13,373.132,1.48801,89.422
373.132,1.08751,1.00784,1.16718,390.946,409.611,1.35329,90.6798
409.611,1.17908,1.08329,1.27487,429.167,449.657,1.21853,91.7673
449.657,1.3262,1.22461,1.42779,471.125,493.617,1.08373,92.9464
493.617,1.33808,1.24939,1.42677,517.184,541.876,0.948868,94.2725
541.876,1.16386,1.08736,1.24036,567.746,594.852,0.813905,95.6106
594.852,0.888904,0.777613,1.0002,623.252,653.008,0.678786,96.7745
653.008,0.608126,0.452268,0.763984,684.184,716.849,0.543393,97.6634
716.849,0.379928,0.224107,0.535749,751.073,786.932,0.407456,98.2715
786.932,0.257207,0.152769,0.361645,824.502,863.866,0.270152,98.6514
863.866,0.211858,0.174202,0.249514,905.109,948.322,0.127128,98.9087
948.322,0.161411,0.0739245,0.248897,993.595,1041.03,0.0666397,99.1205
1041.03,0.118098,0,0.264087,1090.73,1142.81,-0.125299,99.2819
1142.81,0.120674,0,0.294428,1197.37,1254.54,-0.259872,99.4
1254.54,0.129323,0,0.325262,1314.44,1377.19,-0.394443,99.5207
1377.19,0.107891,0,0.292728,1442.94,1511.83,-0.529012,99.65
1511.83,0.108876,0,0.297462,1584.01,1659.63,-0.663579,99.7579
1659.63,0.0964367,0,0.27356,1738.86,1821.88,-0.798145,99.8668
1821.88,0.0367761,0,0.137517,1908.86,2000,-0.932714,99.9632
