Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.00525067,0.00519421,0.00530713,0.393033,0.411798,11.3129,0
0.411798,0.010025,0.00991435,0.0101356,0.431458,0.452057,11.1783,0.00525067
0.452057,0.0169098,0.0167347,0.0170849,0.473639,0.496252,11.0437,0.0152757
0.496252,0.0234444,0.0232208,0.023668,0.519944,0.544768,10.9091,0.0321855
0.544768,0.0297026,0.0293961,0.0300091,0.570777,0.598027,10.7746,0.0556299
0.598027,0.0356177,0.0352293,0.0360061,0.626578,0.656493,10.64,0.0853325
0.656493,0.0411212,0.0407817,0.0414607,0.687836,0.720675,10.5054,0.12095
0.720675,0.0461208,0.0455697,0.0466719,0.755082,0.791132,10.3709,0.162071
0.791132,0.0505284,0.0499578,0.051099,0.828903,0.868477,10.2363,0.208192
0.868477,0.0542463,0.0536864,0.0548062,0.90994,0.953383,10.1017,0.258721
0.953383,0.0571844,0.0565589,0.0578099,0.9989,1.04659,9.96714,0.312967
1.04659,0.0592576,0.0586455,0.0598697,1.09656,1.14891,9.83257,0.370151
1.14891,0.0604725,0.0598894,0.0610556,1.20376,1.26123,9.698,0.429409
1.26123,0.0608694,0.06013,0.0616088,1.32145,1.38454,9.56343,0.489882
1.38454,0.0605243,0.0597311,0.0613175,1.45064,1.5199,9.42885,0.550751
1.5199,0.0595601,0.0586445,0.0604757,1.59246,1.66849,9.29428,0.611275
1.66849,0.0581443,0.0572386,0.05905,1.74815,1.83161,9.15971,0.670835
1.83161,0.0564962,0.0555026,0.0574898,1.91906,2.01068,9.02514,0.72898
2.01068,0.0548709,0.0537386,0.0560032,2.10667,2.20725,8.89056,0.785476
2.20725,0.0535508,0.0522923,0.0548093,2.31263,2.42304,8.75599,0.840347
2.42304,0.0528061,0.051337,0.0542752,2.53872,2.65993,8.62142,0.893898
2.65993,0.0528619,0.0512575,0.0544663,2.78692,2.91998,8.48684,0.946704
2.91998,0.0538487,0.0520306,0.0556668,3.05939,3.20545,8.35227,0.999566
3.20545,0.0557712,0.0537429,0.0577995,3.35849,3.51883,8.2177,1.05341
3.51883,0.0584967,0.0562971,0.0606963,3.68682,3.86284,8.08313,1.10919
3.86284,0.0617707,0.059424,0.0641174,4.04726,4.24049,7.94855,1.16768
4.24049,0.0652688,0.0627376,0.0678,4.44294,4.65506,7.81398,1.22945
4.65506,0.0686493,0.0660772,0.0712214,4.87731,5.11017,7.6794,1.29472
5.11017,0.0716265,0.0690336,0.0742194,5.35414,5.60976,7.54483,1.36337
5.60976,0.0740195,0.071463,0.076576,5.87759,6.1582,7.41025,1.435
6.1582,0.0758033,0.0732876,0.078319,6.45221,6.76025,7.27568,1.50902
6.76025,0.0771162,0.0747444,0.079488,7.08301,7.42117,7.14111,1.58482
7.42117,0.0782445,0.0759326,0.0805564,7.77547,8.14669,7.00653,1.66194
8.14669,0.079645,0.0774436,0.0818464,8.53563,8.94315,6.87196,1.74018
8.94315,0.0819319,0.0797675,0.0840963,9.37012,9.81748,6.73738,1.81983
9.81748,0.0858103,0.0835922,0.0880284,10.2862,10.7773,6.6028,1.90176
10.7773,0.0919295,0.0895671,0.0942919,11.2918,11.8309,6.46823,1.98757
11.8309,0.10068,0.0980675,0.103292,12.3958,12.9876,6.33365,2.0795
12.9876,0.111921,0.108938,0.114904,13.6076,14.2573,6.19907,2.18018
14.2573,0.124856,0.121408,0.128304,14.938,15.6512,6.0645,2.2921
15.6512,0.138268,0.134368,0.142168,16.3984,17.1813,5.92992,2.41696
17.1813,0.151099,0.146885,0.155313,18.0016,18.861,5.79534,2.55522
18.861,0.163298,0.159268,0.167328,19.7615,20.705,5.66076,2.70632
20.705,0.176222,0.172812,0.179632,21.6935,22.7292,5.52618,2.86962
22.7292,0.192509,0.189874,0.195144,23.8143,24.9513,5.39161,3.04584
24.9513,0.215075,0.21318,0.21697,26.1425,27.3906,5.25703,3.23835
27.3906,0.246369,0.244396,0.248342,28.6983,30.0685,5.12245,3.45343
30.0685,0.288672,0.28667,0.290674,31.504,33.0081,4.98787,3.6998
33.0081,0.342972,0.339047,0.346897,34.584,36.2352,4.85328,3.98847
36.2352,0.409295,0.40462,0.41397,37.9652,39.7777,4.7187,4.33144
39.7777,0.491614,0.486932,0.496296,41.6768,43.6665,4.58412,4.74074
43.6665,0.601314,0.597627,0.605001,45.7513,47.9356,4.44954,5.23235
47.9356,0.754394,0.752365,0.756423,50.2242,52.622,4.31495,5.83366
52.622,0.966213,0.96321,0.969216,55.1343,57.7666,4.18036,6.58806
57.7666,1.25005,1.24555,1.25455,60.5245,63.4141,4.04578,7.55427
63.4141,1.61889,1.61482,1.62296,66.4417,69.6138,3.91119,8.80432
69.6138,2.08579,2.08433,2.08725,72.9374,76.4196,3.7766,10.4232
76.4196,2.66215,2.6562,2.6681,80.0681,83.8907,3.64201,12.509
83.8907,3.35138,3.33012,3.37264,87.8959,92.0923,3.50742,15.1712
92.0923,4.13874,4.11586,4.16162,96.4892,101.096,3.37282,18.5225
101.096,4.98434,4.95402,5.01466,105.922,110.979,3.23822,22.6613
110.979,5.81603,5.79257,5.83949,116.278,121.829,3.10363,27.6456
121.829,6.52408,6.49727,6.55089,127.646,133.74,2.96902,33.4617
133.74,6.98497,6.94737,7.02257,140.125,146.815,2.83441,39.9857
146.815,7.11451,7.078,7.15102,153.824,161.168,2.69981,46.9707
161.168,6.9009,6.87839,6.92341,168.863,176.925,2.56519,54.0852
176.925,6.3881,6.35563,6.42057,185.372,194.222,2.43057,60.9861
194.222,5.63532,5.61273,5.65791,203.495,213.21,2.29595,67.3742
213.21,4.70235,4.67255,4.73215,223.389,234.054,2.16132,73.0095
234.054,3.66393,3.6272,3.70066,245.228,256.936,2.02669,77.7119
256.936,2.62134,2.58452,2.65816,269.203,282.056,1.89204,81.3758
282.056,1.70467,1.65211,1.75723,295.522,309.631,1.75737,83.9972
