Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.0102067,0.00952882,0.0108846,0.393033,0.411798,11.3129,0
0.411798,0.0182364,0.0170272,0.0194456,0.431458,0.452057,11.1783,0.0102067
0.452057,0.0271139,0.025323,0.0289048,0.473639,0.496252,11.0437,0.0284431
0.496252,0.0390568,0.0364642,0.0416494,0.519944,0.544768,10.9091,0.055557
0.544768,0.049319,0.0460483,0.0525897,0.570777,0.598027,10.7746,0.0946138
0.598027,0.0589198,0.0550211,0.0628185,0.626578,0.656493,10.64,0.143933
0.656493,0.0682531,0.063718,0.0727882,0.687836,0.720675,10.5054,0.202853
0.720675,0.0778928,0.072727,0.0830586,0.755082,0.791132,10.3709,0.271106
0.791132,0.0866928,0.080889,0.0924966,0.828903,0.868477,10.2363,0.348998
0.868477,0.094788,0.0884158,0.10116,0.90994,0.953383,10.1017,0.435691
0.953383,0.102365,0.0954204,0.10931,0.9989,1.04659,9.96714,0.530479
1.04659,0.109641,0.102122,0.11716,1.09656,1.14891,9.83257,0.632844
1.14891,0.116577,0.108481,0.124673,1.20376,1.26123,9.698,0.742485
1.26123,0.123032,0.114299,0.131765,1.32145,1.38454,9.56343,0.859062
1.38454,0.129215,0.119844,0.138586,1.45064,1.5199,9.42885,0.982094
1.5199,0.135251,0.125158,0.145344,1.59246,1.66849,9.29428,1.11131
1.66849,0.141513,0.130641,0.152385,1.74815,1.83161,9.15971,1.24656
1.83161,0.147943,0.136229,0.159657,1.91906,2.01068,9.02514,1.38807
2.01068,0.154632,0.141957,0.167307,2.10667,2.20725,8.89056,1.53602
2.20725,0.161653,0.147924,0.175382,2.31263,2.42304,8.75599,1.69065
2.42304,0.169201,0.154367,0.184035,2.53872,2.65993,8.62142,1.8523
2.65993,0.177336,0.161307,0.193365,2.78692,2.91998,8.48684,2.0215
2.91998,0.185976,0.168669,0.203283,3.05939,3.20545,8.35227,2.19884
3.20545,0.195113,0.176558,0.213668,3.35849,3.51883,8.2177,2.38481
3.51883,0.204605,0.184808,0.224402,3.68682,3.86284,8.08313,2.57993
3.86284,0.214441,0.19343,0.235452,4.04726,4.24049,7.94855,2.78453
4.24049,0.224451,0.202415,0.246487,4.44294,4.65506,7.81398,2.99897
4.65506,0.234552,0.211547,0.257557,4.87731,5.11017,7.6794,3.22342
5.11017,0.244626,0.220841,0.268411,5.35414,5.60976,7.54483,3.45798
5.60976,0.254618,0.230246,0.27899,5.87759,6.1582,7.41025,3.7026
6.1582,0.264638,0.239892,0.289384,6.45221,6.76025,7.27568,3.95722
6.76025,0.274609,0.249703,0.299515,7.08301,7.42117,7.14111,4.22186
7.42117,0.284861,0.259999,0.309723,7.77547,8.14669,7.00653,4.49647
8.14669,0.295414,0.270751,0.320077,8.53563,8.94315,6.87196,4.78133
8.94315,0.306852,0.282581,0.331123,9.37012,9.81748,6.73738,5.07674
9.81748,0.319148,0.295456,0.34284,10.2862,10.7773,6.6028,5.38359
10.7773,0.332949,0.309976,0.355922,11.2918,11.8309,6.46823,5.70274
11.8309,0.348345,0.32604,0.37065,12.3958,12.9876,6.33365,6.03569
12.9876,0.365594,0.344073,0.387115,13.6076,14.2573,6.19907,6.38404
14.2573,0.384275,0.363393,0.405156,14.938,15.6512,6.0645,6.74963
15.6512,0.40338,0.383393,0.423367,16.3984,17.1813,5.92992,7.13391
17.1813,0.422223,0.403229,0.441217,18.0016,18.861,5.79534,7.53729
18.861,0.439849,0.421687,0.458011,19.7615,20.705,5.66076,7.95951
20.705,0.456955,0.439126,0.474784,21.6935,22.7292,5.52618,8.39936
22.7292,0.474111,0.456669,0.491553,23.8143,24.9513,5.39161,8.85631
24.9513,0.492591,0.475368,0.509814,26.1425,27.3906,5.25703,9.33042
27.3906,0.512827,0.495775,0.529879,28.6983,30.0685,5.12245,9.82301
30.0685,0.53439,0.517482,0.551298,31.504,33.0081,4.98787,10.3358
33.0081,0.556781,0.539337,0.574225,34.584,36.2352,4.85328,10.8702
36.2352,0.579957,0.561472,0.598442,37.9652,39.7777,4.7187,11.427
39.7777,0.606928,0.587032,0.626824,41.6768,43.6665,4.58412,12.007
43.6665,0.644043,0.622385,0.665701,45.7513,47.9356,4.44954,12.6139
47.9356,0.701316,0.677872,0.72476,50.2242,52.622,4.31495,13.2579
52.622,0.791026,0.762374,0.819678,55.1343,57.7666,4.18036,13.9593
57.7666,0.925381,0.887286,0.963476,60.5245,63.4141,4.04578,14.7503
63.4141,1.11444,1.06463,1.16425,66.4417,69.6138,3.91119,15.6757
69.6138,1.36307,1.30203,1.42411,72.9374,76.4196,3.7766,16.7901
76.4196,1.66937,1.59668,1.74206,80.0681,83.8907,3.64201,18.1532
83.8907,2.02364,1.93876,2.10852,87.8959,92.0923,3.50742,19.8225
92.0923,2.40878,2.30892,2.50864,96.4892,101.096,3.37282,21.8462
101.096,2.80203,2.68554,2.91852,105.922,110.979,3.23822,24.255
110.979,3.17756,3.04434,3.31078,116.278,121.829,3.10363,27.057
121.829,3.51202,3.36462,3.65942,127.646,133.74,2.96902,30.2346
133.74,3.78669,3.62415,3.94923,140.125,146.815,2.83441,33.7466
146.815,3.98963,3.81369,4.16557,153.824,161.168,2.69981,37.5333
161.168,4.10938,3.92116,4.2976,168.863,176.925,2.56519,41.5229
176.925,4.13315,3.94236,4.32394,185.372,194.222,2.43057,45.6323
194.222,4.04585,3.85298,4.23872,203.495,213.21,2.29595,49.7654
213.21,3.83967,3.66202,4.01732,223.389,234.054,2.16132,53.8113
234.054,3.52716,3.37627,3.67805,245.228,256.936,2.02669,57.6509
256.936,3.14847,3.03318,3.26376,269.203,282.056,1.89204,61.1781
282.056,2.76767,2.6901,2.84524,295.522,309.631,1.75737,64.3266
309.631,2.45044,2.40284,2.49804,324.414,339.902,1.6227,67.0942
339.902,2.24187,2.20716,2.27658,356.13,373.132,1.48801,69.5447
