Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.000639263,0.000621533,0.000656993,0.0418992,0.0438996,14.5426,0
0.0438996,0.000777613,0.000758516,0.00079671,0.0459955,0.0481915,14.408,0.000639263
0.0481915,0.00113913,0.00111511,0.00116315,0.0504923,0.0529029,14.2734,0.00141688
0.0529029,0.00212678,0.00209034,0.00216322,0.0554286,0.0580749,14.1389,0.00255601
0.0580749,0.0045055,0.0044266,0.0045844,0.0608476,0.0637526,14.0043,0.00468279
0.0637526,0.00884485,0.0086563,0.0090334,0.0667963,0.0699854,13.8697,0.00918829
0.0699854,0.0145085,0.0141443,0.0148727,0.0733267,0.0768275,13.7351,0.0180331
0.0768275,0.0198609,0.0193319,0.0203899,0.0804954,0.0843385,13.6006,0.0325416
0.0843385,0.0249038,0.0242075,0.0256001,0.088365,0.0925838,13.466,0.0524025
0.0925838,0.030131,0.0292724,0.0309896,0.0970039,0.101635,13.3314,0.0773063
0.101635,0.0356795,0.0345973,0.0367617,0.106488,0.111572,13.1969,0.107437
0.111572,0.0410398,0.0397848,0.0422948,0.116898,0.122479,13.0623,0.143117
0.122479,0.0461878,0.0448273,0.0475483,0.128327,0.134454,12.9277,0.184157
0.134454,0.0514758,0.049878,0.0530736,0.140873,0.147598,12.7931,0.230344
0.147598,0.0563531,0.0545815,0.0581247,0.154645,0.162028,12.6586,0.28182
0.162028,0.0611429,0.0592453,0.0630405,0.169764,0.177869,12.524,0.338173
0.177869,0.0660516,0.0639866,0.0681166,0.186361,0.195258,12.3894,0.399316
0.195258,0.0716095,0.0693436,0.0738753,0.20458,0.214348,12.2549,0.465368
0.214348,0.0774148,0.0748816,0.079948,0.224581,0.235303,12.1203,0.536977
0.235303,0.0835006,0.0807738,0.0862274,0.246537,0.258308,11.9857,0.614392
0.258308,0.0897618,0.0867184,0.0928052,0.27064,0.283561,11.8511,0.697893
0.283561,0.0959843,0.0927515,0.0992171,0.297099,0.311283,11.7166,0.787655
0.311283,0.101966,0.0984703,0.105462,0.326145,0.341716,11.582,0.883639
0.341716,0.107748,0.104005,0.111491,0.358031,0.375124,11.4474,0.985605
0.375124,0.113597,0.109624,0.11757,0.393033,0.411798,11.3129,1.09335
0.411798,0.119574,0.115399,0.123749,0.431458,0.452057,11.1783,1.20695
0.452057,0.125722,0.121275,0.130169,0.473639,0.496252,11.0437,1.32652
0.496252,0.132049,0.12732,0.136778,0.519944,0.544768,10.9091,1.45225
0.544768,0.138592,0.133553,0.143631,0.570777,0.598027,10.7746,1.58429
0.598027,0.145449,0.140127,0.150771,0.626578,0.656493,10.64,1.72289
0.656493,0.152691,0.146968,0.158414,0.687836,0.720675,10.5054,1.86834
0.720675,0.160417,0.154264,0.16657,0.755082,0.791132,10.3709,2.02103
0.791132,0.168655,0.162047,0.175263,0.828903,0.868477,10.2363,2.18144
0.868477,0.177613,0.170406,0.18482,0.90994,0.953383,10.1017,2.3501
0.953383,0.187507,0.179585,0.195429,0.9989,1.04659,9.96714,2.52771
1.04659,0.198622,0.189916,0.207328,1.09656,1.14891,9.83257,2.71522
1.14891,0.211137,0.201449,0.220825,1.20376,1.26123,9.698,2.91384
1.26123,0.225187,0.214375,0.235999,1.32145,1.38454,9.56343,3.12498
1.38454,0.240922,0.228692,0.253152,1.45064,1.5199,9.42885,3.35017
1.5199,0.258502,0.244599,0.272405,1.59246,1.66849,9.29428,3.59109
1.66849,0.278184,0.262401,0.293967,1.74815,1.83161,9.15971,3.84959
1.83161,0.300054,0.282145,0.317963,1.91906,2.01068,9.02514,4.12777
2.01068,0.324183,0.30381,0.344555,2.10667,2.20725,8.89056,4.42783
2.20725,0.35054,0.327513,0.373567,2.31263,2.42304,8.75599,4.75201
2.42304,0.379234,0.353147,0.405321,2.53872,2.65993,8.62142,5.10255
2.65993,0.410385,0.381041,0.439729,2.78692,2.91998,8.48684,5.48178
2.91998,0.443978,0.411171,0.476785,3.05939,3.20545,8.35227,5.89217
3.20545,0.479803,0.443408,0.516198,3.35849,3.51883,8.2177,6.33615
3.51883,0.517354,0.476868,0.55784,3.68682,3.86284,8.08313,6.81595
3.86284,0.556222,0.511618,0.600826,4.04726,4.24049,7.94855,7.3333
4.24049,0.595885,0.546748,0.645022,4.44294,4.65506,7.81398,7.88953
4.65506,0.635932,0.581726,0.690138,4.87731,5.11017,7.6794,8.48541
5.11017,0.675712,0.616642,0.734782,5.35414,5.60976,7.54483,9.12134
5.60976,0.714805,0.650239,0.779371,5.87759,6.1582,7.41025,9.79706
6.1582,0.75326,0.683001,0.823519,6.45221,6.76025,7.27568,10.5119
6.76025,0.791656,0.71564,0.867672,7.08301,7.42117,7.14111,11.2651
7.42117,0.830982,0.748802,0.913162,7.77547,8.14669,7.00653,12.0568
8.14669,0.871803,0.783523,0.960082,8.53563,8.94315,6.87196,12.8878
8.94315,0.915068,0.820314,1.00982,9.37012,9.81748,6.73738,13.7596
9.81748,0.961617,0.860521,1.06271,10.2862,10.7773,6.6028,14.6746
10.7773,1.0134,0.905963,1.12084,11.2918,11.8309,6.46823,15.6362
11.8309,1.07112,0.957241,1.185,12.3958,12.9876,6.33365,16.6496
12.9876,1.13345,1.01351,1.25339,13.6076,14.2573,6.19907,17.7208
14.2573,1.19537,1.06929,1.32145,14.938,15.6512,6.0645,18.8542
15.6512,1.25037,1.11824,1.3825,16.3984,17.1813,5.92992,20.0496
17.1813,1.29503,1.15728,1.43278,18.0016,18.861,5.79534,21.3
18.861,1.33132,1.18853,1.47411,19.7615,20.705,5.66076,22.595
20.705,1.36768,1.21992,1.51544,21.6935,22.7292,5.52618,23.9263
22.7292,1.41281,1.26008,1.56554,23.8143,24.9513,5.39161,25.294
24.9513,1.47123,1.31257,1.62989,26.1425,27.3906,5.25703,26.7068
27.3906,1.53935,1.37331,1.70539,28.6983,30.0685,5.12245,28.178
30.0685,1.60647,1.43227,1.78067,31.504,33.0081,4.98787,29.7174
