Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.00120108,0.000942606,0.00145955,0.0418992,0.0438996,14.5426,0
0.0438996,0.00148806,0.00118858,0.00178754,0.0459955,0.0481915,14.408,0.00120108
0.0481915,0.00223211,0.00181712,0.0026471,0.0504923,0.0529029,14.2734,0.00268914
0.0529029,0.00424288,0.00352671,0.00495905,0.0554286,0.0580749,14.1389,0.00492125
0.0580749,0.00894563,0.00742121,0.0104701,0.0608476,0.0637526,14.0043,0.00916413
0.0637526,0.0173406,0.0141405,0.0205407,0.0667963,0.0699854,13.8697,0.0181098
0.0699854,0.0281035,0.022301,0.033906,0.0733267,0.0768275,13.7351,0.0354504
0.0768275,0.0383334,0.0298887,0.0467781,0.0804954,0.0843385,13.6006,0.0635539
0.0843385,0.0479522,0.0369803,0.0589241,0.088365,0.0925838,13.466,0.101887
0.0925838,0.0578852,0.0443158,0.0714546,0.0970039,0.101635,13.3314,0.149839
0.101635,0.0684032,0.0518652,0.0849412,0.106488,0.111572,13.1969,0.207725
0.111572,0.0783622,0.0588259,0.0978985,0.116898,0.122479,13.0623,0.276128
0.122479,0.0876148,0.065267,0.109963,0.128327,0.134454,12.9277,0.35449
0.134454,0.0967288,0.0715178,0.12194,0.140873,0.147598,12.7931,0.442105
0.147598,0.10538,0.077257,0.133503,0.154645,0.162028,12.6586,0.538834
0.162028,0.113599,0.0825127,0.144685,0.169764,0.177869,12.524,0.644214
0.177869,0.121504,0.0875059,0.155502,0.186361,0.195258,12.3894,0.757813
0.195258,0.12963,0.0926131,0.166647,0.20458,0.214348,12.2549,0.879317
0.214348,0.137677,0.0975371,0.177817,0.224581,0.235303,12.1203,1.00895
0.235303,0.145326,0.102125,0.188527,0.246537,0.258308,11.9857,1.14662
0.258308,0.152126,0.106247,0.198005,0.27064,0.283561,11.8511,1.29195
0.283561,0.158133,0.110115,0.206151,0.297099,0.311283,11.7166,1.44408
0.311283,0.162954,0.11351,0.212398,0.326145,0.341716,11.582,1.60221
0.341716,0.166641,0.11645,0.216832,0.358031,0.375124,11.4474,1.76516
0.375124,0.169371,0.119078,0.219664,0.393033,0.411798,11.3129,1.9318
0.411798,0.172175,0.12214,0.22221,0.431458,0.452057,11.1783,2.10117
0.452057,0.175247,0.125726,0.224768,0.473639,0.496252,11.0437,2.27335
0.496252,0.178789,0.129926,0.227652,0.519944,0.544768,10.9091,2.4486
0.544768,0.183002,0.134811,0.231193,0.570777,0.598027,10.7746,2.62739
0.598027,0.188921,0.141147,0.236695,0.626578,0.656493,10.64,2.81039
0.656493,0.19717,0.149266,0.245074,0.687836,0.720675,10.5054,2.99931
0.720675,0.208156,0.159419,0.256893,0.755082,0.791132,10.3709,3.19648
0.791132,0.222139,0.171716,0.272562,0.828903,0.868477,10.2363,3.40463
0.868477,0.239817,0.186583,0.293051,0.90994,0.953383,10.1017,3.62677
0.953383,0.261895,0.204493,0.319297,0.9989,1.04659,9.96714,3.86659
1.04659,0.288784,0.225722,0.351846,1.09656,1.14891,9.83257,4.12849
1.14891,0.320301,0.25007,0.390532,1.20376,1.26123,9.698,4.41727
1.26123,0.355845,0.277113,0.434577,1.32145,1.38454,9.56343,4.73757
1.38454,0.394887,0.306359,0.483415,1.45064,1.5199,9.42885,5.09342
1.5199,0.436941,0.33763,0.536252,1.59246,1.66849,9.29428,5.4883
1.66849,0.481588,0.370612,0.592564,1.74815,1.83161,9.15971,5.92524
1.83161,0.528055,0.404868,0.651242,1.91906,2.01068,9.02514,6.40683
2.01068,0.575729,0.439752,0.711706,2.10667,2.20725,8.89056,6.93489
2.20725,0.624245,0.47526,0.77323,2.31263,2.42304,8.75599,7.51062
2.42304,0.6737,0.511374,0.836026,2.53872,2.65993,8.62142,8.13486
2.65993,0.724221,0.548289,0.900153,2.78692,2.91998,8.48684,8.80856
2.91998,0.775558,0.585897,0.965219,3.05939,3.20545,8.35227,9.53278
3.20545,0.82702,0.623531,1.03051,3.35849,3.51883,8.2177,10.3083
3.51883,0.877591,0.660302,1.09488,3.68682,3.86284,8.08313,11.1354
3.86284,0.926279,0.695602,1.15696,4.04726,4.24049,7.94855,12.013
4.24049,0.971758,0.728009,1.21551,4.44294,4.65506,7.81398,12.9392
4.65506,1.01243,0.756398,1.26846,4.87731,5.11017,7.6794,13.911
5.11017,1.04656,0.779174,1.31395,5.35414,5.60976,7.54483,14.9234
5.60976,1.0733,0.795622,1.35098,5.87759,6.1582,7.41025,15.97
6.1582,1.0932,0.806483,1.37992,6.45221,6.76025,7.27568,17.0433
6.76025,1.10782,0.813153,1.40249,7.08301,7.42117,7.14111,18.1365
7.42117,1.11872,0.817135,1.42031,7.77547,8.14669,7.00653,19.2443
8.14669,1.12686,0.819225,1.4345,8.53563,8.94315,6.87196,20.363
8.94315,1.13407,0.821546,1.44659,9.37012,9.81748,6.73738,21.4899
9.81748,1.14364,0.82757,1.45971,10.2862,10.7773,6.6028,22.6239
10.7773,1.16051,0.842045,1.47897,11.2918,11.8309,6.46823,23.7676
11.8309,1.18698,0.866733,1.50723,12.3958,12.9876,6.33365,24.9281
12.9876,1.21923,0.897671,1.54079,13.6076,14.2573,6.19907,26.1151
14.2573,1.24621,0.924382,1.56804,14.938,15.6512,6.0645,27.3343
15.6512,1.25467,0.934922,1.57442,16.3984,17.1813,5.92992,28.5805
17.1813,1.23842,0.924357,1.55248,18.0016,18.861,5.79534,29.8352
18.861,1.20315,0.898519,1.50778,19.7615,20.705,5.66076,31.0736
20.705,1.16441,0.871671,1.45715,21.6935,22.7292,5.52618,32.2768
22.7292,1.13726,0.856898,1.41762,23.8143,24.9513,5.39161,33.4412
24.9513,1.12757,0.858776,1.39636,26.1425,27.3906,5.25703,34.5784
27.3906,1.12877,0.871157,1.38638,28.6983,30.0685,5.12245,35.706
30.0685,1.12597,0.881328,1.37061,31.504,33.0081,4.98787,36.8348
