Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.000478069,0.000465562,0.000490576,0.0418992,0.0438996,14.5426,0
0.0438996,0.000605741,0.000586392,0.00062509,0.0459955,0.0481915,14.408,0.000478069
0.0481915,0.0009313,0.000895775,0.000966825,0.0504923,0.0529029,14.2734,0.00108381
0.0529029,0.00183665,0.0017548,0.0019185,0.0554286,0.0580749,14.1389,0.00201511
0.0580749,0.00387531,0.00370356,0.00404706,0.0608476,0.0637526,14.0043,0.00385176
0.0637526,0.00729517,0.00701006,0.00758028,0.0667963,0.0699854,13.8697,0.00772707
0.0699854,0.0112371,0.0108807,0.0115935,0.0733267,0.0768275,13.7351,0.0150222
0.0768275,0.0148546,0.014422,0.0152872,0.0804954,0.0843385,13.6006,0.0262593
0.0843385,0.0183007,0.0177847,0.0188167,0.088365,0.0925838,13.466,0.041114
0.0925838,0.0219134,0.0213231,0.0225037,0.0970039,0.101635,13.3314,0.0594147
0.101635,0.0255772,0.024913,0.0262414,0.106488,0.111572,13.1969,0.0813281
0.111572,0.0290383,0.028288,0.0297886,0.116898,0.122479,13.0623,0.106905
0.122479,0.032518,0.0316869,0.0333491,0.128327,0.134454,12.9277,0.135944
0.134454,0.035863,0.0349735,0.0367526,0.140873,0.147598,12.7931,0.168462
0.147598,0.0388176,0.0378942,0.039741,0.154645,0.162028,12.6586,0.204325
0.162028,0.0416096,0.0406227,0.0425965,0.169764,0.177869,12.524,0.243142
0.177869,0.044629,0.043554,0.045704,0.186361,0.195258,12.3894,0.284752
0.195258,0.0477914,0.0466551,0.0489277,0.20458,0.214348,12.2549,0.329381
0.214348,0.0508499,0.0496897,0.0520101,0.224581,0.235303,12.1203,0.377172
0.235303,0.053837,0.052611,0.055063,0.246537,0.258308,11.9857,0.428022
0.258308,0.0569373,0.0556406,0.058234,0.27064,0.283561,11.8511,0.481859
0.283561,0.0597842,0.0584422,0.0611262,0.297099,0.311283,11.7166,0.538797
0.311283,0.0623887,0.0610015,0.0637759,0.326145,0.341716,11.582,0.598581
0.341716,0.0647872,0.0633696,0.0662048,0.358031,0.375124,11.4474,0.660969
0.375124,0.0672606,0.0657722,0.068749,0.393033,0.411798,11.3129,0.725757
0.411798,0.0695308,0.0679439,0.0711177,0.431458,0.452057,11.1783,0.793017
0.452057,0.0716389,0.0700514,0.0732263,0.473639,0.496252,11.0437,0.862548
0.496252,0.0736136,0.0719506,0.0752766,0.519944,0.544768,10.9091,0.934187
0.544768,0.0755965,0.0739034,0.0772895,0.570777,0.598027,10.7746,1.0078
0.598027,0.0774769,0.0757199,0.0792339,0.626578,0.656493,10.64,1.0834
0.656493,0.0792466,0.0773502,0.081143,0.687836,0.720675,10.5054,1.16087
0.720675,0.080948,0.0789662,0.0829298,0.755082,0.791132,10.3709,1.24012
0.791132,0.0826606,0.0805903,0.0847309,0.828903,0.868477,10.2363,1.32107
0.868477,0.0844526,0.0821984,0.0867068,0.90994,0.953383,10.1017,1.40373
0.953383,0.0863732,0.083947,0.0887994,0.9989,1.04659,9.96714,1.48818
1.04659,0.0885309,0.0858522,0.0912096,1.09656,1.14891,9.83257,1.57456
1.14891,0.0910754,0.0880581,0.0940927,1.20376,1.26123,9.698,1.66309
1.26123,0.0941839,0.0908606,0.0975072,1.32145,1.38454,9.56343,1.75416
1.38454,0.0980006,0.0942301,0.101771,1.45064,1.5199,9.42885,1.84835
1.5199,0.10265,0.0983756,0.106924,1.59246,1.66849,9.29428,1.94635
1.66849,0.108343,0.103492,0.113194,1.74815,1.83161,9.15971,2.049
1.83161,0.115304,0.109839,0.120769,1.91906,2.01068,9.02514,2.15734
2.01068,0.123756,0.117582,0.12993,2.10667,2.20725,8.89056,2.27264
2.20725,0.133845,0.126929,0.140761,2.31263,2.42304,8.75599,2.3964
2.42304,0.145721,0.138005,0.153437,2.53872,2.65993,8.62142,2.53024
2.65993,0.159572,0.15105,0.168094,2.78692,2.91998,8.48684,2.67597
2.91998,0.175546,0.166181,0.184911,3.05939,3.20545,8.35227,2.83554
3.20545,0.193743,0.183513,0.203973,3.35849,3.51883,8.2177,3.01108
3.51883,0.214056,0.202963,0.225149,3.68682,3.86284,8.08313,3.20483
3.86284,0.236408,0.224469,0.248347,4.04726,4.24049,7.94855,3.41888
4.24049,0.260709,0.247905,0.273513,4.44294,4.65506,7.81398,3.65529
4.65506,0.287035,0.273312,0.300758,4.87731,5.11017,7.6794,3.916
5.11017,0.31538,0.30082,0.32994,5.35414,5.60976,7.54483,4.20303
5.60976,0.345684,0.330122,0.361246,5.87759,6.1582,7.41025,4.51842
6.1582,0.377994,0.361557,0.394431,6.45221,6.76025,7.27568,4.8641
6.76025,0.412531,0.395037,0.430025,7.08301,7.42117,7.14111,5.24209
7.42117,0.449968,0.431692,0.468244,7.77547,8.14669,7.00653,5.65462
8.14669,0.4909,0.471174,0.510626,8.53563,8.94315,6.87196,6.10459
8.94315,0.536144,0.514934,0.557354,9.37012,9.81748,6.73738,6.59549
9.81748,0.586191,0.563219,0.609163,10.2862,10.7773,6.6028,7.13164
10.7773,0.641937,0.617774,0.6661,11.2918,11.8309,6.46823,7.71783
11.8309,0.703818,0.677497,0.730139,12.3958,12.9876,6.33365,8.35977
12.9876,0.771642,0.743722,0.799562,13.6076,14.2573,6.19907,9.06358
14.2573,0.843578,0.813407,0.873749,14.938,15.6512,6.0645,9.83523
15.6512,0.916575,0.884909,0.948241,16.3984,17.1813,5.92992,10.6788
17.1813,0.988138,0.954146,1.02213,18.0016,18.861,5.79534,11.5954
18.861,1.05729,1.0223,1.09228,19.7615,20.705,5.66076,12.5835
20.705,1.12567,1.08965,1.16169,21.6935,22.7292,5.52618,13.6408
22.7292,1.19486,1.15758,1.23214,23.8143,24.9513,5.39161,14.7665
24.9513,1.26468,1.22649,1.30287,26.1425,27.3906,5.25703,15.9613
27.3906,1.33123,1.29107,1.37139,28.6983,30.0685,5.12245,17.226
