Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.00841332,0.00767649,0.00915015,0.393033,0.411798,11.3129,0
0.411798,0.015034,0.0137206,0.0163474,0.431458,0.452057,11.1783,0.00841332
0.452057,0.0222944,0.020353,0.0242358,0.473639,0.496252,11.0437,0.0234473
0.496252,0.0319739,0.0291765,0.0347713,0.519944,0.544768,10.9091,0.0457417
0.544768,0.0401034,0.0365516,0.0436552,0.570777,0.598027,10.7746,0.0777156
0.598027,0.0474987,0.0432515,0.0517459,0.626578,0.656493,10.64,0.117819
0.656493,0.054462,0.0495343,0.0593897,0.687836,0.720675,10.5054,0.165318
0.720675,0.0614574,0.0558025,0.0671123,0.755082,0.791132,10.3709,0.21978
0.791132,0.067555,0.06122,0.07389,0.828903,0.868477,10.2363,0.281237
0.868477,0.07285,0.0658169,0.0798831,0.90994,0.953383,10.1017,0.348792
0.953383,0.0775402,0.0698273,0.0852531,0.9989,1.04659,9.96714,0.421642
1.04659,0.0818928,0.0734578,0.0903278,1.09656,1.14891,9.83257,0.499182
1.14891,0.0860498,0.0768124,0.0952872,1.20376,1.26123,9.698,0.581075
1.26123,0.0899957,0.079892,0.100099,1.32145,1.38454,9.56343,0.667125
1.38454,0.094024,0.0829642,0.105084,1.45064,1.5199,9.42885,0.757121
1.5199,0.0983381,0.0862044,0.110472,1.59246,1.66849,9.29428,0.851145
1.66849,0.10338,0.0900214,0.116739,1.74815,1.83161,9.15971,0.949483
1.83161,0.109173,0.0944254,0.123921,1.91906,2.01068,9.02514,1.05286
2.01068,0.115803,0.0995124,0.132094,2.10667,2.20725,8.89056,1.16204
2.20725,0.123244,0.105252,0.141236,2.31263,2.42304,8.75599,1.27784
2.42304,0.131546,0.111722,0.15137,2.53872,2.65993,8.62142,1.40108
2.65993,0.140669,0.118856,0.162482,2.78692,2.91998,8.48684,1.53263
2.91998,0.150444,0.126514,0.174374,3.05939,3.20545,8.35227,1.6733
3.20545,0.160742,0.134575,0.186909,3.35849,3.51883,8.2177,1.82374
3.51883,0.171276,0.142829,0.199723,3.68682,3.86284,8.08313,1.98448
3.86284,0.181953,0.15119,0.212716,4.04726,4.24049,7.94855,2.15576
4.24049,0.192598,0.159522,0.225674,4.44294,4.65506,7.81398,2.33771
4.65506,0.203215,0.167787,0.238643,4.87731,5.11017,7.6794,2.53031
5.11017,0.213736,0.175965,0.251507,5.35414,5.60976,7.54483,2.73353
5.60976,0.224194,0.18414,0.264248,5.87759,6.1582,7.41025,2.94726
6.1582,0.234795,0.192476,0.277114,6.45221,6.76025,7.27568,3.17146
6.76025,0.245776,0.201178,0.290374,7.08301,7.42117,7.14111,3.40625
7.42117,0.257782,0.210839,0.304725,7.77547,8.14669,7.00653,3.65203
8.14669,0.271242,0.22181,0.320674,8.53563,8.94315,6.87196,3.90981
8.94315,0.287097,0.235071,0.339123,9.37012,9.81748,6.73738,4.18105
9.81748,0.305996,0.251199,0.360793,10.2862,10.7773,6.6028,4.46815
10.7773,0.329395,0.2716,0.38719,11.2918,11.8309,6.46823,4.77414
11.8309,0.358313,0.297277,0.419349,12.3958,12.9876,6.33365,5.10354
12.9876,0.393692,0.32923,0.458154,13.6076,14.2573,6.19907,5.46185
14.2573,0.43551,0.367715,0.503305,14.938,15.6512,6.0645,5.85554
15.6512,0.483009,0.412454,0.553564,16.3984,17.1813,5.92992,6.29105
17.1813,0.535782,0.462931,0.608633,18.0016,18.861,5.79534,6.77406
18.861,0.593376,0.518377,0.668375,19.7615,20.705,5.66076,7.30984
20.705,0.656706,0.579258,0.734154,21.6935,22.7292,5.52618,7.90322
22.7292,0.725973,0.645375,0.806571,23.8143,24.9513,5.39161,8.55993
24.9513,0.800942,0.716568,0.885316,26.1425,27.3906,5.25703,9.2859
27.3906,0.87995,0.791586,0.968314,28.6983,30.0685,5.12245,10.0868
30.0685,0.960408,0.868682,1.05213,31.504,33.0081,4.98787,10.9668
33.0081,1.04049,0.946335,1.13464,34.584,36.2352,4.85328,11.9272
36.2352,1.1195,1.02357,1.21543,37.9652,39.7777,4.7187,12.9677
39.7777,1.19899,1.10092,1.29706,41.6768,43.6665,4.58412,14.0872
43.6665,1.28138,1.17964,1.38312,45.7513,47.9356,4.44954,15.2862
47.9356,1.3685,1.26126,1.47574,50.2242,52.622,4.31495,16.5676
52.622,1.46038,1.34558,1.57518,55.1343,57.7666,4.18036,17.9361
57.7666,1.5547,1.43065,1.67875,60.5245,63.4141,4.04578,19.3964
63.4141,1.6483,1.5145,1.7821,66.4417,69.6138,3.91119,20.9511
69.6138,1.73889,1.59634,1.88144,72.9374,76.4196,3.7766,22.5994
76.4196,1.82654,1.6765,1.97658,80.0681,83.8907,3.64201,24.3383
83.8907,1.91337,1.75791,2.06883,87.8959,92.0923,3.50742,26.1649
92.0923,2.00108,1.84236,2.1598,96.4892,101.096,3.37282,28.0782
101.096,2.08857,1.92903,2.24811,105.922,110.979,3.23822,30.0793
110.979,2.17066,2.01251,2.32881,116.278,121.829,3.10363,32.1679
121.829,2.24064,2.08739,2.39389,127.646,133.74,2.96902,34.3386
133.74,2.29251,2.1459,2.43912,140.125,146.815,2.83441,36.5792
146.815,2.32347,2.18697,2.45997,153.824,161.168,2.69981,38.8717
161.168,2.33074,2.20864,2.45284,168.863,176.925,2.56519,41.1952
176.925,2.31005,2.20998,2.41012,185.372,194.222,2.43057,43.5259
194.222,2.25465,2.18529,2.32401,203.495,213.21,2.29595,45.836
213.21,2.1614,2.13336,2.18944,223.389,234.054,2.16132,48.0906
234.054,2.03928,2.01202,2.06654,245.228,256.936,2.02669,50.252
256.936,1.91379,1.83866,1.98892,269.203,282.056,1.89204,52.2913
282.056,1.82277,1.70673,1.93881,295.522,309.631,1.75737,54.2051
309.631,1.80191,1.65911,1.94471,324.414,339.902,1.6227,56.0279
339.902,1.87157,1.71899,2.02415,356.13,373.132,1.48801,57.8298
