Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.0260151,0.0171456,0.0348846,0.393033,0.411798,11.3129,0
0.411798,0.0463332,0.0305632,0.0621032,0.431458,0.452057,11.1783,0.0260151
0.452057,0.068769,0.0453478,0.0921902,0.473639,0.496252,11.0437,0.0723483
0.496252,0.0992695,0.0653785,0.133161,0.519944,0.544768,10.9091,0.141117
0.544768,0.126365,0.0829482,0.169782,0.570777,0.598027,10.7746,0.240387
0.598027,0.152273,0.0995833,0.204963,0.626578,0.656493,10.64,0.366752
0.656493,0.178253,0.116028,0.240478,0.687836,0.720675,10.5054,0.519025
0.720675,0.206006,0.133411,0.278601,0.755082,0.791132,10.3709,0.697278
0.791132,0.233595,0.150269,0.316921,0.828903,0.868477,10.2363,0.903284
0.868477,0.261333,0.166838,0.355828,0.90994,0.953383,10.1017,1.13688
0.953383,0.290154,0.183612,0.396696,0.9989,1.04659,9.96714,1.39821
1.04659,0.32117,0.201313,0.441027,1.09656,1.14891,9.83257,1.68837
1.14891,0.355128,0.22036,0.489896,1.20376,1.26123,9.698,2.00954
1.26123,0.391791,0.240676,0.542906,1.32145,1.38454,9.56343,2.36466
1.38454,0.431519,0.262555,0.600483,1.45064,1.5199,9.42885,2.75645
1.5199,0.474465,0.286053,0.662877,1.59246,1.66849,9.29428,3.18797
1.66849,0.5214,0.311919,0.730881,1.74815,1.83161,9.15971,3.66244
1.83161,0.571821,0.339891,0.803751,1.91906,2.01068,9.02514,4.18384
2.01068,0.624986,0.369702,0.88027,2.10667,2.20725,8.89056,4.75566
2.20725,0.67975,0.400644,0.958856,2.31263,2.42304,8.75599,5.38065
2.42304,0.735286,0.432431,1.03814,2.53872,2.65993,8.62142,6.0604
2.65993,0.790808,0.464543,1.11707,2.78692,2.91998,8.48684,6.79568
2.91998,0.845219,0.496566,1.19387,3.05939,3.20545,8.35227,7.58649
3.20545,0.897334,0.527905,1.26676,3.35849,3.51883,8.2177,8.43171
3.51883,0.945651,0.557739,1.33356,3.68682,3.86284,8.08313,9.32904
3.86284,0.989379,0.58584,1.39292,4.04726,4.24049,7.94855,10.2747
4.24049,1.02784,0.611919,1.44376,4.44294,4.65506,7.81398,11.2641
4.65506,1.06081,0.63641,1.48521,4.87731,5.11017,7.6794,12.2919
5.11017,1.08792,0.659317,1.51652,5.35414,5.60976,7.54483,13.3527
5.60976,1.10953,0.681045,1.53802,5.87759,6.1582,7.41025,14.4406
6.1582,1.12706,0.702349,1.55177,6.45221,6.76025,7.27568,15.5502
6.76025,1.14287,0.724506,1.56123,7.08301,7.42117,7.14111,16.6772
7.42117,1.15995,0.749695,1.5702,7.77547,8.14669,7.00653,17.8201
8.14669,1.18067,0.77965,1.58169,8.53563,8.94315,6.87196,18.9801
8.94315,1.20819,0.81678,1.5996,9.37012,9.81748,6.73738,20.1607
9.81748,1.2461,0.862997,1.6292,10.2862,10.7773,6.6028,21.3689
10.7773,1.29978,0.92169,1.67787,11.2918,11.8309,6.46823,22.615
11.8309,1.37231,0.994929,1.74969,12.3958,12.9876,6.33365,23.9148
12.9876,1.46246,1.08306,1.84186,13.6076,14.2573,6.19907,25.2871
14.2573,1.56235,1.18183,1.94287,14.938,15.6512,6.0645,26.7496
15.6512,1.66111,1.28442,2.0378,16.3984,17.1813,5.92992,28.3119
17.1813,1.75224,1.38544,2.11904,18.0016,18.861,5.79534,29.973
18.861,1.83713,1.48436,2.1899,19.7615,20.705,5.66076,31.7253
20.705,1.92579,1.58804,2.26354,21.6935,22.7292,5.52618,33.5624
22.7292,2.02752,1.70278,2.35226,23.8143,24.9513,5.39161,35.4882
24.9513,2.14464,1.83222,2.45705,26.1425,27.3906,5.25703,37.5157
27.3906,2.26842,1.97122,2.56562,28.6983,30.0685,5.12245,39.6603
30.0685,2.38257,2.10822,2.65692,31.504,33.0081,4.98787,41.9288
33.0081,2.47258,2.23032,2.71484,34.584,36.2352,4.85328,44.3113
36.2352,2.53207,2.32706,2.73708,37.9652,39.7777,4.7187,46.7839
39.7777,2.56617,2.39493,2.73741,41.6768,43.6665,4.58412,49.316
43.6665,2.58647,2.44281,2.73013,45.7513,47.9356,4.44954,51.8821
47.9356,2.60371,2.48765,2.71977,50.2242,52.622,4.31495,54.4686
52.622,2.62299,2.54031,2.70567,55.1343,57.7666,4.18036,57.0723
57.7666,2.64221,2.60156,2.68286,60.5245,63.4141,4.04578,59.6953
63.4141,2.65649,2.64813,2.66485,66.4417,69.6138,3.91119,62.3375
69.6138,2.66293,2.59866,2.7272,72.9374,76.4196,3.7766,64.994
76.4196,2.66354,2.54017,2.78691,80.0681,83.8907,3.64201,67.6569
83.8907,2.66267,2.47287,2.85247,87.8959,92.0923,3.50742,70.3205
92.0923,2.65947,2.39943,2.91951,96.4892,101.096,3.37282,72.9832
101.096,2.64249,2.31344,2.97154,105.922,110.979,3.23822,75.6426
110.979,2.59197,2.19053,2.99341,116.278,121.829,3.10363,78.2851
121.829,2.49348,2.00877,2.97819,127.646,133.74,2.96902,80.8771
133.74,2.34975,1.76764,2.93186,140.125,146.815,2.83441,83.3706
146.815,2.18203,1.49781,2.86625,153.824,161.168,2.69981,85.7203
161.168,2.01287,1.23729,2.78845,168.863,176.925,2.56519,87.9023
176.925,1.84601,1.00078,2.69124,185.372,194.222,2.43057,89.9152
194.222,1.6602,0.776996,2.5434,203.495,213.21,2.29595,91.7612
213.21,1.42384,0.540464,2.30722,223.389,234.054,2.16132,93.4214
234.054,1.12384,0.277255,1.97043,245.228,256.936,2.02669,94.8453
256.936,0.788977,0,1.58413,269.203,282.056,1.89204,95.9691
282.056,0.509862,0,1.21913,295.522,309.631,1.75737,96.7581
309.631,0.348652,0,0.959331,324.414,339.902,1.6227,97.2679
339.902,0.306169,0,0.865184,356.13,373.132,1.48801,97.6166
373.132,0.341149,0,0.952156,390.946,409.611,1.35329,97.9228
