Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0,0,0,0.393033,0.411798,11.3129,0
0.411798,0,0,0,0.431458,0.452057,11.1783,0
0.452057,0,0,0,0.473639,0.496252,11.0437,0
0.496252,0,0,0,0.519944,0.544768,10.9091,0
0.544768,0,0,0,0.570777,0.598027,10.7746,0
0.598027,0,0,0,0.626578,0.656493,10.64,0
0.656493,0,0,0,0.687836,0.720675,10.5054,0
0.720675,0.000278225,0.000253666,0.000302784,0.755082,0.791132,10.3709,0
0.791132,0.00370385,0.00337657,0.00403113,0.828903,0.868477,10.2363,0.000278225
0.868477,0.0111231,0.0101433,0.0121029,0.90994,0.953383,10.1017,0.00398208
0.953383,0.0177054,0.0161475,0.0192633,0.9989,1.04659,9.96714,0.0151052
1.04659,0.0225396,0.0205527,0.0245265,1.09656,1.14891,9.83257,0.0328106
1.14891,0.025646,0.0233709,0.0279211,1.20376,1.26123,9.698,0.0553502
1.26123,0.0270876,0.0246499,0.0295253,1.32145,1.38454,9.56343,0.0809962
1.38454,0.0271148,0.0246138,0.0296158,1.45064,1.5199,9.42885,0.108084
1.5199,0.0260812,0.023578,0.0285844,1.59246,1.66849,9.29428,0.135199
1.66849,0.0244262,0.0219414,0.026911,1.74815,1.83161,9.15971,0.16128
1.83161,0.0225789,0.0200953,0.0250625,1.91906,2.01068,9.02514,0.185706
2.01068,0.0209274,0.0183929,0.0234619,2.10667,2.20725,8.89056,0.208285
2.20725,0.0197587,0.0171087,0.0224087,2.31263,2.42304,8.75599,0.229212
2.42304,0.0192566,0.0164224,0.0220908,2.53872,2.65993,8.62142,0.248971
2.65993,0.0194992,0.0164158,0.0225826,2.78692,2.91998,8.48684,0.268228
2.91998,0.0204689,0.0170788,0.023859,3.05939,3.20545,8.35227,0.287727
3.20545,0.022072,0.0183409,0.0258031,3.35849,3.51883,8.2177,0.308196
3.51883,0.0241442,0.0200606,0.0282279,3.68682,3.86284,8.08313,0.330268
3.86284,0.0264861,0.022068,0.0309042,4.04726,4.24049,7.94855,0.354412
4.24049,0.0288854,0.0241777,0.0335931,4.44294,4.65506,7.81398,0.380898
4.65506,0.0311505,0.0262204,0.0360806,4.87731,5.11017,7.6794,0.409783
5.11017,0.0331328,0.0280693,0.0381963,5.35414,5.60976,7.54483,0.440934
5.60976,0.0347425,0.0296316,0.0398534,5.87759,6.1582,7.41025,0.474067
6.1582,0.035964,0.0309079,0.0410201,6.45221,6.76025,7.27568,0.508809
6.76025,0.0368472,0.0319092,0.0417852,7.08301,7.42117,7.14111,0.544773
7.42117,0.0374908,0.0326908,0.0422908,7.77547,8.14669,7.00653,0.58162
8.14669,0.0380418,0.0333803,0.0427033,8.53563,8.94315,6.87196,0.619111
8.94315,0.0387035,0.0341278,0.0432792,9.37012,9.81748,6.73738,0.657153
9.81748,0.0397003,0.0350461,0.0443545,10.2862,10.7773,6.6028,0.695856
10.7773,0.0412379,0.0362999,0.0461759,11.2918,11.8309,6.46823,0.735557
11.8309,0.0434392,0.0379614,0.048917,12.3958,12.9876,6.33365,0.776795
12.9876,0.0462602,0.0400257,0.0524947,13.6076,14.2573,6.19907,0.820234
14.2573,0.0494754,0.0423712,0.0565796,14.938,15.6512,6.0645,0.866494
15.6512,0.0527209,0.0448827,0.0605591,16.3984,17.1813,5.92992,0.915969
17.1813,0.0556782,0.0474806,0.0638758,18.0016,18.861,5.79534,0.96869
18.861,0.0582604,0.0502602,0.0662606,19.7615,20.705,5.66076,1.02437
20.705,0.0606827,0.0534242,0.0679412,21.6935,22.7292,5.52618,1.08263
22.7292,0.0634401,0.0571633,0.0697169,23.8143,24.9513,5.39161,1.14331
24.9513,0.067041,0.0615069,0.0725751,26.1425,27.3906,5.25703,1.20675
27.3906,0.0718863,0.0663973,0.0773753,28.6983,30.0685,5.12245,1.27379
30.0685,0.0782618,0.0720434,0.0844802,31.504,33.0081,4.98787,1.34568
33.0081,0.0860074,0.0788222,0.0931926,34.584,36.2352,4.85328,1.42394
36.2352,0.0944941,0.0870035,0.101985,37.9652,39.7777,4.7187,1.50995
39.7777,0.103558,0.0969217,0.110194,41.6768,43.6665,4.58412,1.60444
43.6665,0.114595,0.109311,0.119879,45.7513,47.9356,4.44954,1.708
47.9356,0.130042,0.125439,0.134645,50.2242,52.622,4.31495,1.8226
52.622,0.151746,0.146677,0.156815,55.1343,57.7666,4.18036,1.95264
57.7666,0.180628,0.17411,0.187146,60.5245,63.4141,4.04578,2.10438
63.4141,0.217379,0.208534,0.226224,66.4417,69.6138,3.91119,2.28501
69.6138,0.263459,0.252093,0.274825,72.9374,76.4196,3.7766,2.50239
76.4196,0.323156,0.310645,0.335667,80.0681,83.8907,3.64201,2.76585
83.8907,0.404087,0.39193,0.416244,87.8959,92.0923,3.50742,3.08901
92.0923,0.513428,0.499996,0.52686,96.4892,101.096,3.37282,3.49309
101.096,0.653738,0.635569,0.671907,105.922,110.979,3.23822,4.00652
110.979,0.82335,0.798285,0.848415,116.278,121.829,3.10363,4.66026
121.829,1.02103,0.987789,1.05427,127.646,133.74,2.96902,5.48361
133.74,1.25113,1.20988,1.29238,140.125,146.815,2.83441,6.50464
146.815,1.52443,1.4769,1.57196,153.824,161.168,2.69981,7.75577
161.168,1.85216,1.79905,1.90527,168.863,176.925,2.56519,9.2802
176.925,2.23456,2.17933,2.28979,185.372,194.222,2.43057,11.1324
194.222,2.64867,2.58967,2.70767,203.495,213.21,2.29595,13.3669
213.21,3.04752,2.97814,3.1169,223.389,234.054,2.16132,16.0156
234.054,3.3794,3.29144,3.46736,245.228,256.936,2.02669,19.0631
256.936,3.61326,3.5027,3.72382,269.203,282.056,1.89204,22.4425
282.056,3.75229,3.62475,3.87983,295.522,309.631,1.75737,26.0558
309.631,3.83194,3.69366,3.97022,324.414,339.902,1.6227,29.8081
339.902,3.90536,3.78341,4.02731,356.13,373.132,1.48801,33.64
