Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.00310678,0.00298358,0.00322998,0.393033,0.411798,11.3129,0
0.411798,0.00557229,0.00535402,0.00579057,0.431458,0.452057,11.1783,0.00310678
0.452057,0.00830676,0.00797845,0.00863507,0.473639,0.496252,11.0437,0.00867907
0.496252,0.0119526,0.0114813,0.0124239,0.519944,0.544768,10.9091,0.0169858
0.544768,0.0150077,0.0144063,0.0156091,0.570777,0.598027,10.7746,0.0289384
0.598027,0.0178556,0.0171329,0.0185783,0.626578,0.656493,10.64,0.0439461
0.656493,0.0205992,0.019759,0.0214394,0.687836,0.720675,10.5054,0.0618017
0.720675,0.0233981,0.0224317,0.0243645,0.755082,0.791132,10.3709,0.0824009
0.791132,0.0258023,0.0247124,0.0268922,0.828903,0.868477,10.2363,0.105799
0.868477,0.0279339,0.0267278,0.02914,0.90994,0.953383,10.1017,0.131601
0.953383,0.0298327,0.028503,0.0311624,0.9989,1.04659,9.96714,0.159535
1.04659,0.0315596,0.0301138,0.0330054,1.09656,1.14891,9.83257,0.189368
1.14891,0.0330055,0.0314407,0.0345703,1.20376,1.26123,9.698,0.220928
1.26123,0.0341847,0.0324903,0.0358791,1.32145,1.38454,9.56343,0.253933
1.38454,0.0351662,0.0333679,0.0369645,1.45064,1.5199,9.42885,0.288118
1.5199,0.0360298,0.0340756,0.037984,1.59246,1.66849,9.29428,0.323284
1.66849,0.0368363,0.034761,0.0389116,1.74815,1.83161,9.15971,0.359314
1.83161,0.0375809,0.0353647,0.0397971,1.91906,2.01068,9.02514,0.39615
2.01068,0.0383009,0.035926,0.0406758,2.10667,2.20725,8.89056,0.433731
2.20725,0.0390862,0.0365424,0.04163,2.31263,2.42304,8.75599,0.472032
2.42304,0.0400132,0.0372894,0.0427371,2.53872,2.65993,8.62142,0.511118
2.65993,0.0410842,0.0381679,0.0440005,2.78692,2.91998,8.48684,0.551131
2.91998,0.0422889,0.0391643,0.0454135,3.05939,3.20545,8.35227,0.592216
3.20545,0.0436633,0.0403226,0.047004,3.35849,3.51883,8.2177,0.634504
3.51883,0.0452452,0.0416902,0.0488002,3.68682,3.86284,8.08313,0.678168
3.86284,0.047002,0.0432028,0.0508012,4.04726,4.24049,7.94855,0.723413
4.24049,0.04893,0.0449012,0.0529588,4.44294,4.65506,7.81398,0.770415
4.65506,0.0509521,0.0466765,0.0552277,4.87731,5.11017,7.6794,0.819345
5.11017,0.0531483,0.0486441,0.0576525,5.35414,5.60976,7.54483,0.870297
5.60976,0.0554333,0.0506927,0.0601739,5.87759,6.1582,7.41025,0.923445
6.1582,0.0579094,0.0529241,0.0628947,6.45221,6.76025,7.27568,0.978879
6.76025,0.0603701,0.0551375,0.0656027,7.08301,7.42117,7.14111,1.03679
7.42117,0.0630261,0.0575728,0.0684794,7.77547,8.14669,7.00653,1.09716
8.14669,0.0657956,0.0601051,0.0714861,8.53563,8.94315,6.87196,1.16018
8.94315,0.0689439,0.0630153,0.0748725,9.37012,9.81748,6.73738,1.22598
9.81748,0.072269,0.0660761,0.0784619,10.2862,10.7773,6.6028,1.29492
10.7773,0.0760697,0.0696172,0.0825222,11.2918,11.8309,6.46823,1.36719
11.8309,0.0804607,0.0737312,0.0871902,12.3958,12.9876,6.33365,1.44326
12.9876,0.0857745,0.0787434,0.0928056,13.6076,14.2573,6.19907,1.52372
14.2573,0.0921857,0.0847819,0.0995895,14.938,15.6512,6.0645,1.6095
15.6512,0.0997635,0.0919879,0.107539,16.3984,17.1813,5.92992,1.70168
17.1813,0.108933,0.100684,0.117182,18.0016,18.861,5.79534,1.80145
18.861,0.119718,0.11097,0.128466,19.7615,20.705,5.66076,1.91038
20.705,0.13264,0.12336,0.14192,21.6935,22.7292,5.52618,2.0301
22.7292,0.14741,0.137564,0.157256,23.8143,24.9513,5.39161,2.16274
24.9513,0.164074,0.153704,0.174444,26.1425,27.3906,5.25703,2.31015
27.3906,0.182475,0.171697,0.193253,28.6983,30.0685,5.12245,2.47422
30.0685,0.203266,0.192239,0.214293,31.504,33.0081,4.98787,2.6567
33.0081,0.228355,0.217181,0.239529,34.584,36.2352,4.85328,2.85996
36.2352,0.261397,0.250057,0.272737,37.9652,39.7777,4.7187,3.08832
39.7777,0.308985,0.297306,0.320664,41.6768,43.6665,4.58412,3.34972
43.6665,0.380214,0.36753,0.392898,45.7513,47.9356,4.44954,3.6587
47.9356,0.486954,0.472507,0.501401,50.2242,52.622,4.31495,4.03891
52.622,0.642297,0.624693,0.659901,55.1343,57.7666,4.18036,4.52587
57.7666,0.858491,0.835912,0.88107,60.5245,63.4141,4.04578,5.16817
63.4141,1.14343,1.11467,1.17219,66.4417,69.6138,3.91119,6.02666
69.6138,1.49631,1.4592,1.53342,72.9374,76.4196,3.7766,7.17009
76.4196,1.90458,1.85929,1.94987,80.0681,83.8907,3.64201,8.6664
83.8907,2.34246,2.28788,2.39704,87.8959,92.0923,3.50742,10.571
92.0923,2.77283,2.71138,2.83428,96.4892,101.096,3.37282,12.9134
101.096,3.15254,3.08456,3.22052,105.922,110.979,3.23822,15.6863
110.979,3.43904,3.36352,3.51456,116.278,121.829,3.10363,18.8388
121.829,3.59927,3.52134,3.6772,127.646,133.74,2.96902,22.2778
133.74,3.61454,3.53523,3.69385,140.125,146.815,2.83441,25.8771
146.815,3.48511,3.40469,3.56553,153.824,161.168,2.69981,29.4917
161.168,3.22837,3.15246,3.30428,168.863,176.925,2.56519,32.9768
176.925,2.87732,2.80677,2.94787,185.372,194.222,2.43057,36.2051
194.222,2.47521,2.41346,2.53696,203.495,213.21,2.29595,39.0825
213.21,2.07011,2.01734,2.12288,223.389,234.054,2.16132,41.5577
234.054,1.70958,1.66707,1.75208,245.228,256.936,2.02669,43.6278
256.936,1.43383,1.40178,1.46588,269.203,282.056,1.89204,45.3374
282.056,1.27045,1.24808,1.29282,295.522,309.631,1.75737,46.7712
