Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.0348709,0.0328909,0.0368509,0.393033,0.411798,11.3129,0
0.411798,0.0621427,0.0586022,0.0656832,0.431458,0.452057,11.1783,0.0348709
0.452057,0.0921263,0.0868883,0.0973643,0.473639,0.496252,11.0437,0.0970136
0.496252,0.132549,0.12494,0.140158,0.519944,0.544768,10.9091,0.18914
0.544768,0.167643,0.157855,0.177431,0.570777,0.598027,10.7746,0.321689
0.598027,0.200378,0.18843,0.212326,0.626578,0.656493,10.64,0.489332
0.656493,0.232288,0.218119,0.246457,0.687836,0.720675,10.5054,0.68971
0.720675,0.265519,0.248935,0.282103,0.755082,0.791132,10.3709,0.921998
0.791132,0.297109,0.277961,0.316257,0.828903,0.868477,10.2363,1.18752
0.868477,0.327292,0.305391,0.349193,0.90994,0.953383,10.1017,1.48463
0.953383,0.357163,0.332343,0.381983,0.9989,1.04659,9.96714,1.81192
1.04659,0.388162,0.360066,0.416258,1.09656,1.14891,9.83257,2.16908
1.14891,0.421359,0.389415,0.453303,1.20376,1.26123,9.698,2.55724
1.26123,0.456608,0.420275,0.492941,1.32145,1.38454,9.56343,2.9786
1.38454,0.494761,0.453782,0.53574,1.45064,1.5199,9.42885,3.43521
1.5199,0.536484,0.49053,0.582438,1.59246,1.66849,9.29428,3.92997
1.66849,0.58343,0.531888,0.634972,1.74815,1.83161,9.15971,4.46646
1.83161,0.635605,0.57807,0.693139,1.91906,2.01068,9.02514,5.04989
2.01068,0.692781,0.628788,0.756774,2.10667,2.20725,8.89056,5.68549
2.20725,0.754227,0.683711,0.824743,2.31263,2.42304,8.75599,6.37827
2.42304,0.819574,0.74226,0.896888,2.53872,2.65993,8.62142,7.1325
2.65993,0.888416,0.804184,0.972648,2.78692,2.91998,8.48684,7.95207
2.91998,0.959731,0.868242,1.05122,3.05939,3.20545,8.35227,8.84049
3.20545,1.03212,0.933581,1.13066,3.35849,3.51883,8.2177,9.80022
3.51883,1.10352,0.998061,1.20898,3.68682,3.86284,8.08313,10.8323
3.86284,1.17259,1.0606,1.28458,4.04726,4.24049,7.94855,11.9359
4.24049,1.23808,1.11994,1.35622,4.44294,4.65506,7.81398,13.1085
4.65506,1.29916,1.17519,1.42313,4.87731,5.11017,7.6794,14.3465
5.11017,1.35468,1.22585,1.48351,5.35414,5.60976,7.54483,15.6457
5.60976,1.40411,1.27149,1.53673,5.87759,6.1582,7.41025,17.0004
6.1582,1.44825,1.31227,1.58423,6.45221,6.76025,7.27568,18.4045
6.76025,1.48937,1.35051,1.62823,7.08301,7.42117,7.14111,19.8527
7.42117,1.53056,1.38901,1.67211,7.77547,8.14669,7.00653,21.3421
8.14669,1.57399,1.4305,1.71748,8.53563,8.94315,6.87196,22.8727
8.94315,1.62233,1.47743,1.76723,9.37012,9.81748,6.73738,24.4467
9.81748,1.67891,1.53289,1.82493,10.2862,10.7773,6.6028,26.069
10.7773,1.7498,1.60226,1.89734,11.2918,11.8309,6.46823,27.7479
11.8309,1.83947,1.69039,1.98855,12.3958,12.9876,6.33365,29.4977
12.9876,1.94692,1.79762,2.09622,13.6076,14.2573,6.19907,31.3372
14.2573,2.06249,1.91714,2.20784,14.938,15.6512,6.0645,33.2841
15.6512,2.17242,2.03696,2.30788,16.3984,17.1813,5.92992,35.3466
17.1813,2.26912,2.14799,2.39025,18.0016,18.861,5.79534,37.519
18.861,2.35692,2.25124,2.4626,19.7615,20.705,5.66076,39.7881
20.705,2.45041,2.36184,2.53898,21.6935,22.7292,5.52618,42.145
22.7292,2.56091,2.49737,2.62445,23.8143,24.9513,5.39161,44.5955
24.9513,2.685,2.65774,2.71226,26.1425,27.3906,5.25703,47.1564
27.3906,2.8,2.75627,2.84373,28.6983,30.0685,5.12245,49.8414
30.0685,2.87271,2.74029,3.00513,31.504,33.0081,4.98787,52.6414
33.0081,2.87751,2.6421,3.11292,34.584,36.2352,4.85328,55.5141
36.2352,2.81127,2.47649,3.14605,37.9652,39.7777,4.7187,58.3916
39.7777,2.69885,2.29001,3.10769,41.6768,43.6665,4.58412,61.2029
43.6665,2.58206,2.13799,3.02613,45.7513,47.9356,4.44954,63.9017
47.9356,2.50159,2.06468,2.9385,50.2242,52.622,4.31495,66.4838
52.622,2.48138,2.08727,2.87549,55.1343,57.7666,4.18036,68.9854
57.7666,2.52002,2.19215,2.84789,60.5245,63.4141,4.04578,71.4667
63.4141,2.59408,2.3417,2.84646,66.4417,69.6138,3.91119,73.9868
69.6138,2.66729,2.48678,2.8478,72.9374,76.4196,3.7766,76.5808
76.4196,2.70523,2.58243,2.82803,80.0681,83.8907,3.64201,79.2481
83.8907,2.68576,2.59944,2.77208,87.8959,92.0923,3.50742,81.9534
92.0923,2.60046,2.53308,2.66784,96.4892,101.096,3.37282,84.6391
101.096,2.44855,2.38438,2.51272,105.922,110.979,3.23822,87.2396
110.979,2.23213,2.16451,2.29975,116.278,121.829,3.10363,89.6881
121.829,1.96046,1.88935,2.03157,127.646,133.74,2.96902,91.9203
133.74,1.65021,1.5859,1.71452,140.125,146.815,2.83441,93.8807
146.815,1.3319,1.28869,1.37511,153.824,161.168,2.69981,95.5309
161.168,1.03665,1.02056,1.05274,168.863,176.925,2.56519,96.8628
176.925,0.781318,0.754013,0.808623,185.372,194.222,2.43057,97.8995
194.222,0.572632,0.520208,0.625056,203.495,213.21,2.29595,98.6808
213.21,0.398181,0.342575,0.453787,223.389,234.054,2.16132,99.2534
234.054,0.230128,0.191988,0.268268,245.228,256.936,2.02669,99.6516
256.936,0.0963708,0.0835503,0.109191,269.203,282.056,1.89204,99.8817
282.056,0.020112,0.0181078,0.0221162,295.522,309.631,1.75737,99.9781
309.631,0.00177721,0.00163616,0.00191826,324.414,339.902,1.6227,99.9982
339.902,0,0,0,356.13,373.132,1.48801,100
373.132,0,0,0,390.946,409.611,1.35329,100
409.611,0,0,0,429.167,449.657,1.21853,100
