Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.01364,0.0130091,0.0142709,0.393033,0.411798,11.3129,0
0.411798,0.0242861,0.0231628,0.0254094,0.431458,0.452057,11.1783,0.01364
0.452057,0.0360593,0.034402,0.0377166,0.473639,0.496252,11.0437,0.0379261
0.496252,0.0521049,0.0497653,0.0544445,0.519944,0.544768,10.9091,0.0739854
0.544768,0.0664175,0.0635185,0.0693165,0.570777,0.598027,10.7746,0.12609
0.598027,0.0801448,0.0768845,0.0834051,0.626578,0.656493,10.64,0.192508
0.656493,0.0939412,0.0902661,0.0976163,0.687836,0.720675,10.5054,0.272653
0.720675,0.108714,0.104807,0.112621,0.755082,0.791132,10.3709,0.366594
0.791132,0.123434,0.119386,0.127482,0.828903,0.868477,10.2363,0.475308
0.868477,0.138223,0.134222,0.142224,0.90994,0.953383,10.1017,0.598742
0.953383,0.153524,0.149856,0.157192,0.9989,1.04659,9.96714,0.736965
1.04659,0.169907,0.166733,0.173081,1.09656,1.14891,9.83257,0.890489
1.14891,0.187748,0.185234,0.190262,1.20376,1.26123,9.698,1.0604
1.26123,0.206913,0.205211,0.208615,1.32145,1.38454,9.56343,1.24814
1.38454,0.227625,0.226809,0.228441,1.45064,1.5199,9.42885,1.45506
1.5199,0.25007,0.248633,0.251507,1.59246,1.66849,9.29428,1.68268
1.66849,0.274872,0.272671,0.277073,1.74815,1.83161,9.15971,1.93275
1.83161,0.302052,0.29909,0.305014,1.91906,2.01068,9.02514,2.20762
2.01068,0.331602,0.327178,0.336026,2.10667,2.20725,8.89056,2.50968
2.20725,0.363367,0.358132,0.368602,2.31263,2.42304,8.75599,2.84128
2.42304,0.397445,0.391459,0.403431,2.53872,2.65993,8.62142,3.20465
2.65993,0.433957,0.427476,0.440438,2.78692,2.91998,8.48684,3.60209
2.91998,0.472747,0.466884,0.47861,3.05939,3.20545,8.35227,4.03605
3.20545,0.513431,0.507333,0.519529,3.35849,3.51883,8.2177,4.50879
3.51883,0.555216,0.550078,0.560354,3.68682,3.86284,8.08313,5.02223
3.86284,0.597537,0.59363,0.601444,4.04726,4.24049,7.94855,5.57744
4.24049,0.639659,0.636968,0.64235,4.44294,4.65506,7.81398,6.17498
4.65506,0.680948,0.679166,0.68273,4.87731,5.11017,7.6794,6.81464
5.11017,0.720399,0.711986,0.728813,5.35414,5.60976,7.54483,7.49559
5.60976,0.757282,0.74402,0.770544,5.87759,6.1582,7.41025,8.21598
6.1582,0.791409,0.774635,0.808183,6.45221,6.76025,7.27568,8.97327
6.76025,0.823156,0.801084,0.845228,7.08301,7.42117,7.14111,9.76468
7.42117,0.853254,0.826282,0.880226,7.77547,8.14669,7.00653,10.5878
8.14669,0.881672,0.849051,0.914293,8.53563,8.94315,6.87196,11.4411
8.94315,0.908734,0.871776,0.945692,9.37012,9.81748,6.73738,12.3228
9.81748,0.934524,0.892285,0.976763,10.2862,10.7773,6.6028,13.2315
10.7773,0.960913,0.913812,1.00801,11.2918,11.8309,6.46823,14.166
11.8309,0.988525,0.936113,1.04094,12.3958,12.9876,6.33365,15.1269
12.9876,1.01588,0.958048,1.07371,13.6076,14.2573,6.19907,16.1155
14.2573,1.03715,0.97453,1.09977,14.938,15.6512,6.0645,17.1313
15.6512,1.0448,0.97857,1.11103,16.3984,17.1813,5.92992,18.1685
17.1813,1.03559,0.968189,1.10299,18.0016,18.861,5.79534,19.2133
18.861,1.01334,0.947496,1.07918,19.7615,20.705,5.66076,20.2489
20.705,0.990341,0.928264,1.05242,21.6935,22.7292,5.52618,21.2622
22.7292,0.979215,0.922794,1.03564,23.8143,24.9513,5.39161,22.2526
24.9513,0.987479,0.935459,1.0395,26.1425,27.3906,5.25703,23.2318
27.3906,1.01284,0.962645,1.06304,28.6983,30.0685,5.12245,24.2193
30.0685,1.04445,0.992015,1.09689,31.504,33.0081,4.98787,25.2321
33.0081,1.06975,1.01208,1.12742,34.584,36.2352,4.85328,26.2765
36.2352,1.08091,1.0177,1.14412,37.9652,39.7777,4.7187,27.3463
39.7777,1.08145,1.01603,1.14687,41.6768,43.6665,4.58412,28.4272
43.6665,1.08476,1.02215,1.14737,45.7513,47.9356,4.44954,29.5087
47.9356,1.10891,1.0546,1.16322,50.2242,52.622,4.31495,30.5934
52.622,1.1706,1.12812,1.21308,55.1343,57.7666,4.18036,31.7023
57.7666,1.27994,1.2458,1.31408,60.5245,63.4141,4.04578,32.8729
63.4141,1.43976,1.4022,1.47732,66.4417,69.6138,3.91119,34.1529
69.6138,1.64562,1.59245,1.69879,72.9374,76.4196,3.7766,35.5926
76.4196,1.88827,1.80593,1.97061,80.0681,83.8907,3.64201,37.2382
83.8907,2.15566,2.04057,2.27075,87.8959,92.0923,3.50742,39.1265
92.0923,2.43267,2.29438,2.57096,96.4892,101.096,3.37282,41.2822
101.096,2.70011,2.56214,2.83808,105.922,110.979,3.23822,43.7148
110.979,2.93347,2.81501,3.05193,116.278,121.829,3.10363,46.415
121.829,3.10685,3.02275,3.19095,127.646,133.74,2.96902,49.3484
133.74,3.19933,3.14368,3.25498,140.125,146.815,2.83441,52.4553
146.815,3.20396,3.16677,3.24115,153.824,161.168,2.69981,55.6546
161.168,3.12827,3.09059,3.16595,168.863,176.925,2.56519,58.8586
176.925,2.99137,2.95083,3.03191,185.372,194.222,2.43057,61.9868
194.222,2.81453,2.77242,2.85663,203.495,213.21,2.29595,64.9782
213.21,2.61778,2.57288,2.66268,223.389,234.054,2.16132,67.7927
234.054,2.42236,2.36605,2.47867,245.228,256.936,2.02669,70.4105
256.936,2.2535,2.17812,2.32888,269.203,282.056,1.89204,72.8329
282.056,2.14092,2.03912,2.24272,295.522,309.631,1.75737,75.0864
309.631,2.10662,1.98659,2.22665,324.414,339.902,1.6227,77.2273
339.902,2.15262,2.03086,2.27438,356.13,373.132,1.48801,79.3339
373.132,2.24907,2.14662,2.35152,390.946,409.611,1.35329,81.4865
