Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.375124,0.00393635,0.00386929,0.00400341,0.393033,0.411798,11.3129,0
0.411798,0.00706619,0.00693623,0.00719615,0.431458,0.452057,11.1783,0.00393635
0.452057,0.0105372,0.0103359,0.0107385,0.473639,0.496252,11.0437,0.0110025
0.496252,0.0151757,0.0148914,0.01546,0.519944,0.544768,10.9091,0.0215397
0.544768,0.0190631,0.0187036,0.0194226,0.570777,0.598027,10.7746,0.0367154
0.598027,0.02271,0.0222783,0.0231417,0.626578,0.656493,10.64,0.0557785
0.656493,0.0262297,0.0257136,0.0267458,0.687836,0.720675,10.5054,0.0784885
0.720675,0.0298464,0.0292607,0.0304321,0.755082,0.791132,10.3709,0.104718
0.791132,0.0329548,0.0323013,0.0336083,0.828903,0.868477,10.2363,0.134565
0.868477,0.0357437,0.0349941,0.0364933,0.90994,0.953383,10.1017,0.167519
0.953383,0.0382368,0.0374099,0.0390637,0.9989,1.04659,9.96714,0.203263
1.04659,0.0405261,0.0396319,0.0414203,1.09656,1.14891,9.83257,0.2415
1.14891,0.0424298,0.0414293,0.0434303,1.20376,1.26123,9.698,0.282026
1.26123,0.0439835,0.0428985,0.0450685,1.32145,1.38454,9.56343,0.324456
1.38454,0.0452501,0.0440813,0.0464189,1.45064,1.5199,9.42885,0.368439
1.5199,0.0463258,0.0451134,0.0475382,1.59246,1.66849,9.29428,0.413689
1.66849,0.0472649,0.0459235,0.0486063,1.74815,1.83161,9.15971,0.460015
1.83161,0.0480552,0.0465886,0.0495218,1.91906,2.01068,9.02514,0.50728
2.01068,0.0487485,0.0470815,0.0504155,2.10667,2.20725,8.89056,0.555335
2.20725,0.0494384,0.0476307,0.0512461,2.31263,2.42304,8.75599,0.604084
2.42304,0.0502418,0.0482752,0.0522084,2.53872,2.65993,8.62142,0.653522
2.65993,0.0511528,0.0489371,0.0533685,2.78692,2.91998,8.48684,0.703764
2.91998,0.0522053,0.0497807,0.0546299,3.05939,3.20545,8.35227,0.754917
3.20545,0.0534327,0.0507419,0.0561235,3.35849,3.51883,8.2177,0.807122
3.51883,0.0549257,0.0519715,0.0578799,3.68682,3.86284,8.08313,0.860555
3.86284,0.0566462,0.0534184,0.059874,4.04726,4.24049,7.94855,0.91548
4.24049,0.058645,0.0550975,0.0621925,4.44294,4.65506,7.81398,0.972127
4.65506,0.0608497,0.0569886,0.0647108,4.87731,5.11017,7.6794,1.03077
5.11017,0.0633662,0.0591653,0.0675671,5.35414,5.60976,7.54483,1.09162
5.60976,0.0661009,0.0615681,0.0706337,5.87759,6.1582,7.41025,1.15499
6.1582,0.0691872,0.064293,0.0740814,6.45221,6.76025,7.27568,1.22109
6.76025,0.0724569,0.0672321,0.0776817,7.08301,7.42117,7.14111,1.29028
7.42117,0.0761191,0.0705168,0.0817214,7.77547,8.14669,7.00653,1.36273
8.14669,0.080112,0.0741957,0.0860283,8.53563,8.94315,6.87196,1.43885
8.94315,0.0847269,0.0784647,0.0909891,9.37012,9.81748,6.73738,1.51896
9.81748,0.0898915,0.0832934,0.0964896,10.2862,10.7773,6.6028,1.60369
10.7773,0.0959508,0.0889923,0.102909,11.2918,11.8309,6.46823,1.69358
11.8309,0.103097,0.0958137,0.11038,12.3958,12.9876,6.33365,1.78953
12.9876,0.111731,0.104085,0.119377,13.6076,14.2573,6.19907,1.89263
14.2573,0.122246,0.114235,0.130257,14.938,15.6512,6.0645,2.00436
15.6512,0.135069,0.126635,0.143503,16.3984,17.1813,5.92992,2.12661
17.1813,0.151086,0.142101,0.160071,18.0016,18.861,5.79534,2.26168
18.861,0.17093,0.161282,0.180578,19.7615,20.705,5.66076,2.41276
20.705,0.195778,0.185261,0.206295,21.6935,22.7292,5.52618,2.58369
22.7292,0.22622,0.214551,0.237889,23.8143,24.9513,5.39161,2.77947
24.9513,0.263206,0.250066,0.276346,26.1425,27.3906,5.25703,3.00569
27.3906,0.307243,0.292422,0.322064,28.6983,30.0685,5.12245,3.2689
30.0685,0.358899,0.342323,0.375475,31.504,33.0081,4.98787,3.57614
33.0081,0.418619,0.400512,0.436726,34.584,36.2352,4.85328,3.93504
36.2352,0.486924,0.467585,0.506263,37.9652,39.7777,4.7187,4.35366
39.7777,0.565666,0.546346,0.584986,41.6768,43.6665,4.58412,4.84058
43.6665,0.658356,0.639408,0.677304,45.7513,47.9356,4.44954,5.40625
47.9356,0.771193,0.753169,0.789217,50.2242,52.622,4.31495,6.0646
52.622,0.912533,0.895881,0.929185,55.1343,57.7666,4.18036,6.8358
57.7666,1.09212,1.0746,1.10964,60.5245,63.4141,4.04578,7.74833
63.4141,1.31949,1.30081,1.33817,66.4417,69.6138,3.91119,8.84045
69.6138,1.60132,1.57795,1.62469,72.9374,76.4196,3.7766,10.1599
76.4196,1.93915,1.9059,1.9724,80.0681,83.8907,3.64201,11.7613
83.8907,2.32702,2.28156,2.37248,87.8959,92.0923,3.50742,13.7004
92.0923,2.751,2.69178,2.81021,96.4892,101.096,3.37282,16.0274
101.096,3.19114,3.12216,3.26012,105.922,110.979,3.23822,18.7784
110.979,3.62405,3.54597,3.70213,116.278,121.829,3.10363,21.9696
121.829,4.02807,3.95012,4.10602,127.646,133.74,2.96902,25.5936
133.74,4.38391,4.30825,4.45957,140.125,146.815,2.83441,29.6217
146.815,4.67722,4.61455,4.73989,153.824,161.168,2.69981,34.0056
161.168,4.89481,4.8284,4.96122,168.863,176.925,2.56519,38.6828
176.925,5.02586,4.97904,5.07268,185.372,194.222,2.43057,43.5776
194.222,5.06091,5.00852,5.1133,203.495,213.21,2.29595,48.6035
213.21,4.99559,4.96949,5.02169,223.389,234.054,2.16132,53.6644
234.054,4.83421,4.79591,4.87251,245.228,256.936,2.02669,58.66
256.936,4.59061,4.54642,4.6348,269.203,282.056,1.89204,63.4942
282.056,4.28878,4.23692,4.34064,295.522,309.631,1.75737,68.0848
