Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.00077138,0.000321096,0.00122166,0.0418992,0.0438996,14.5426,0
0.0438996,0.000976036,0.000422584,0.00152949,0.0459955,0.0481915,14.408,0.00077138
0.0481915,0.00151077,0.000698989,0.00232256,0.0504923,0.0529029,14.2734,0.00174742
0.0529029,0.00291045,0.00137216,0.00444874,0.0554286,0.0580749,14.1389,0.00325819
0.0580749,0.00610408,0.00285318,0.00935498,0.0608476,0.0637526,14.0043,0.00616864
0.0637526,0.0118381,0.00563316,0.018043,0.0667963,0.0699854,13.8697,0.0122727
0.0699854,0.0195947,0.0100492,0.0291401,0.0733267,0.0768275,13.7351,0.0241108
0.0768275,0.0277306,0.0156641,0.0397972,0.0804954,0.0843385,13.6006,0.0437055
0.0843385,0.0361599,0.0223965,0.0499233,0.088365,0.0925838,13.466,0.0714361
0.0925838,0.0455211,0.030535,0.0605073,0.0970039,0.101635,13.3314,0.107596
0.101635,0.0562802,0.0407115,0.0718488,0.106488,0.111572,13.1969,0.153117
0.111572,0.0676218,0.0524757,0.0827679,0.116898,0.122479,13.0623,0.209397
0.122479,0.0791625,0.0651865,0.0931384,0.128327,0.134454,12.9277,0.277019
0.134454,0.0912211,0.0787612,0.103681,0.140873,0.147598,12.7931,0.356182
0.147598,0.104073,0.0934658,0.11468,0.154645,0.162028,12.6586,0.447403
0.162028,0.117728,0.108391,0.127065,0.169764,0.177869,12.524,0.551475
0.177869,0.132149,0.121695,0.142604,0.186361,0.195258,12.3894,0.669203
0.195258,0.147443,0.133038,0.161848,0.20458,0.214348,12.2549,0.801352
0.214348,0.163653,0.143322,0.183985,0.224581,0.235303,12.1203,0.948796
0.235303,0.180087,0.152751,0.207423,0.246537,0.258308,11.9857,1.11245
0.258308,0.195459,0.161,0.229918,0.27064,0.283561,11.8511,1.29254
0.283561,0.208503,0.168169,0.248837,0.297099,0.311283,11.7166,1.48799
0.311283,0.218414,0.173956,0.262872,0.326145,0.341716,11.582,1.6965
0.341716,0.225146,0.178445,0.271847,0.358031,0.375124,11.4474,1.91491
0.375124,0.22916,0.18168,0.276641,0.393033,0.411798,11.3129,2.14006
0.411798,0.231161,0.184634,0.277689,0.431458,0.452057,11.1783,2.36922
0.452057,0.23175,0.187528,0.275971,0.473639,0.496252,11.0437,2.60038
0.496252,0.231449,0.190591,0.272306,0.519944,0.544768,10.9091,2.83213
0.544768,0.231252,0.193949,0.268555,0.570777,0.598027,10.7746,3.06358
0.598027,0.23228,0.198471,0.266089,0.626578,0.656493,10.64,3.29483
0.656493,0.235624,0.204754,0.266493,0.687836,0.720675,10.5054,3.52711
0.720675,0.242066,0.213225,0.270907,0.755082,0.791132,10.3709,3.76273
0.791132,0.252494,0.224159,0.280828,0.828903,0.868477,10.2363,4.0048
0.868477,0.267973,0.238092,0.297854,0.90994,0.953383,10.1017,4.25729
0.953383,0.289436,0.255611,0.323262,0.9989,1.04659,9.96714,4.52527
1.04659,0.317373,0.277065,0.35768,1.09656,1.14891,9.83257,4.8147
1.14891,0.351441,0.302352,0.400529,1.20376,1.26123,9.698,5.13208
1.26123,0.39085,0.330941,0.450759,1.32145,1.38454,9.56343,5.48352
1.38454,0.434578,0.362349,0.506806,1.45064,1.5199,9.42885,5.87437
1.5199,0.48156,0.396187,0.566933,1.59246,1.66849,9.29428,6.30894
1.66849,0.530633,0.432223,0.629042,1.74815,1.83161,9.15971,6.7905
1.83161,0.58044,0.469959,0.690922,1.91906,2.01068,9.02514,7.32114
2.01068,0.629995,0.508924,0.751067,2.10667,2.20725,8.89056,7.90158
2.20725,0.678834,0.548691,0.808977,2.31263,2.42304,8.75599,8.53157
2.42304,0.727215,0.589135,0.865294,2.53872,2.65993,8.62142,9.21041
2.65993,0.77555,0.630152,0.920949,2.78692,2.91998,8.48684,9.93762
2.91998,0.823956,0.671263,0.976649,3.05939,3.20545,8.35227,10.7132
3.20545,0.87212,0.711592,1.03265,3.35849,3.51883,8.2177,11.5371
3.51883,0.919368,0.750001,1.08873,3.68682,3.86284,8.08313,12.4092
3.86284,0.964831,0.785691,1.14397,4.04726,4.24049,7.94855,13.3286
4.24049,1.00697,0.818017,1.19593,4.44294,4.65506,7.81398,14.2934
4.65506,1.04377,0.846479,1.24106,4.87731,5.11017,7.6794,15.3004
5.11017,1.07317,0.870324,1.27602,5.35414,5.60976,7.54483,16.3442
5.60976,1.0945,0.8892,1.2998,5.87759,6.1582,7.41025,17.4174
6.1582,1.1089,0.903703,1.31409,6.45221,6.76025,7.27568,18.5119
6.76025,1.11876,0.915455,1.32207,7.08301,7.42117,7.14111,19.6208
7.42117,1.12654,0.926426,1.32665,7.77547,8.14669,7.00653,20.7395
8.14669,1.13447,0.938043,1.33089,8.53563,8.94315,6.87196,21.8661
8.94315,1.14658,0.952168,1.34099,9.37012,9.81748,6.73738,23.0005
9.81748,1.16912,0.971651,1.36658,10.2862,10.7773,6.6028,24.1471
10.7773,1.20961,1.00089,1.41833,11.2918,11.8309,6.46823,25.3162
11.8309,1.27078,1.04243,1.49913,12.3958,12.9876,6.33365,26.5258
12.9876,1.3456,1.09411,1.59709,13.6076,14.2573,6.19907,27.7966
14.2573,1.41655,1.14747,1.68564,14.938,15.6512,6.0645,29.1422
15.6512,1.46385,1.19067,1.73702,16.3984,17.1813,5.92992,30.5588
17.1813,1.47911,1.21586,1.74237,18.0016,18.861,5.79534,32.0226
18.861,1.47245,1.22469,1.72021,19.7615,20.705,5.66076,33.5017
20.705,1.4676,1.22911,1.70609,21.6935,22.7292,5.52618,34.9742
22.7292,1.48607,1.24297,1.72917,23.8143,24.9513,5.39161,36.4418
24.9513,1.53379,1.27331,1.79426,26.1425,27.3906,5.25703,37.9278
27.3906,1.59582,1.31459,1.87704,28.6983,30.0685,5.12245,39.4616
30.0685,1.64305,1.35094,1.93517,31.504,33.0081,4.98787,41.0574
