Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.000404094,0.000395291,0.000412897,0.0418992,0.0438996,14.5426,0
0.0438996,0.000507828,0.000501017,0.000514639,0.0459955,0.0481915,14.408,0.000404094
0.0481915,0.000773198,0.000758314,0.000788082,0.0504923,0.0529029,14.2734,0.000911922
0.0529029,0.0015059,0.00145307,0.00155873,0.0554286,0.0580749,14.1389,0.00168512
0.0580749,0.00317862,0.00307352,0.00328372,0.0608476,0.0637526,14.0043,0.00319102
0.0637526,0.00604299,0.00592095,0.00616503,0.0667963,0.0699854,13.8697,0.00636964
0.0699854,0.00945591,0.00933045,0.00958137,0.0733267,0.0768275,13.7351,0.0124126
0.0768275,0.0126186,0.012405,0.0128322,0.0804954,0.0843385,13.6006,0.0218685
0.0843385,0.0156262,0.0153052,0.0159472,0.088365,0.0925838,13.466,0.0344871
0.0925838,0.0187827,0.0183662,0.0191992,0.0970039,0.101635,13.3314,0.0501133
0.101635,0.0220319,0.0214556,0.0226082,0.106488,0.111572,13.1969,0.068896
0.111572,0.0251259,0.0244013,0.0258505,0.116898,0.122479,13.0623,0.0909279
0.122479,0.028196,0.0273753,0.0290167,0.128327,0.134454,12.9277,0.116054
0.134454,0.0312277,0.0302316,0.0322238,0.140873,0.147598,12.7931,0.14425
0.147598,0.0339678,0.0327822,0.0351534,0.154645,0.162028,12.6586,0.175478
0.162028,0.0366021,0.0352673,0.0379369,0.169764,0.177869,12.524,0.209445
0.177869,0.0394021,0.037948,0.0408562,0.186361,0.195258,12.3894,0.246047
0.195258,0.0424331,0.0407648,0.0441014,0.20458,0.214348,12.2549,0.28545
0.214348,0.0454739,0.043589,0.0473588,0.224581,0.235303,12.1203,0.327883
0.235303,0.0485495,0.046342,0.050757,0.246537,0.258308,11.9857,0.373357
0.258308,0.0517426,0.0492814,0.0542038,0.27064,0.283561,11.8511,0.421906
0.283561,0.054822,0.0520416,0.0576024,0.297099,0.311283,11.7166,0.473649
0.311283,0.05774,0.0546486,0.0608314,0.326145,0.341716,11.582,0.528471
0.341716,0.0605405,0.057169,0.063912,0.358031,0.375124,11.4474,0.586211
0.375124,0.0634305,0.0597217,0.0671393,0.393033,0.411798,11.3129,0.646751
0.411798,0.06629,0.0622633,0.0703167,0.431458,0.452057,11.1783,0.710182
0.452057,0.0691405,0.0647038,0.0735772,0.473639,0.496252,11.0437,0.776472
0.496252,0.0720186,0.0671948,0.0768424,0.519944,0.544768,10.9091,0.845612
0.544768,0.0750201,0.0697101,0.0803301,0.570777,0.598027,10.7746,0.917631
0.598027,0.0781261,0.0722977,0.0839545,0.626578,0.656493,10.64,0.992651
0.656493,0.0813577,0.0749251,0.0877903,0.687836,0.720675,10.5054,1.07078
0.720675,0.0847825,0.0776877,0.0918773,0.755082,0.791132,10.3709,1.15213
0.791132,0.0884831,0.0806246,0.0963416,0.828903,0.868477,10.2363,1.23692
0.868477,0.0925772,0.0838368,0.101318,0.90994,0.953383,10.1017,1.3254
0.953383,0.0971877,0.0874336,0.106942,0.9989,1.04659,9.96714,1.41798
1.04659,0.102477,0.0915227,0.113431,1.09656,1.14891,9.83257,1.51516
1.14891,0.108623,0.0962824,0.120964,1.20376,1.26123,9.698,1.61764
1.26123,0.115774,0.101826,0.129722,1.32145,1.38454,9.56343,1.72627
1.38454,0.124069,0.108276,0.139862,1.45064,1.5199,9.42885,1.84204
1.5199,0.133599,0.115719,0.151479,1.59246,1.66849,9.29428,1.96611
1.66849,0.144556,0.124298,0.164814,1.74815,1.83161,9.15971,2.09971
1.83161,0.157066,0.134161,0.179971,1.91906,2.01068,9.02514,2.24426
2.01068,0.17124,0.145393,0.197087,2.10667,2.20725,8.89056,2.40133
2.20725,0.187072,0.157966,0.216178,2.31263,2.42304,8.75599,2.57257
2.42304,0.204571,0.17198,0.237162,2.53872,2.65993,8.62142,2.75964
2.65993,0.223813,0.187447,0.260179,2.78692,2.91998,8.48684,2.96421
2.91998,0.244828,0.204424,0.285232,3.05939,3.20545,8.35227,3.18802
3.20545,0.267662,0.222937,0.312387,3.35849,3.51883,8.2177,3.43285
3.51883,0.292134,0.242824,0.341444,3.68682,3.86284,8.08313,3.70051
3.86284,0.318206,0.264055,0.372357,4.04726,4.24049,7.94855,3.99265
4.24049,0.345821,0.286515,0.405127,4.44294,4.65506,7.81398,4.31085
4.65506,0.375157,0.310467,0.439847,4.87731,5.11017,7.6794,4.65668
5.11017,0.406263,0.335818,0.476708,5.35414,5.60976,7.54483,5.03183
5.60976,0.439183,0.362619,0.515747,5.87759,6.1582,7.41025,5.4381
6.1582,0.47415,0.391115,0.557185,6.45221,6.76025,7.27568,5.87728
6.76025,0.511568,0.421661,0.601475,7.08301,7.42117,7.14111,6.35143
7.42117,0.552425,0.455313,0.649537,7.77547,8.14669,7.00653,6.863
8.14669,0.597446,0.492733,0.702159,8.53563,8.94315,6.87196,7.41542
8.94315,0.647776,0.53485,0.760702,9.37012,9.81748,6.73738,8.01287
9.81748,0.703963,0.582417,0.825509,10.2862,10.7773,6.6028,8.66064
10.7773,0.767117,0.636611,0.897623,11.2918,11.8309,6.46823,9.36461
11.8309,0.83718,0.697473,0.976887,12.3958,12.9876,6.33365,10.1317
12.9876,0.912932,0.763758,1.06211,13.6076,14.2573,6.19907,10.9689
14.2573,0.990717,0.831964,1.14947,14.938,15.6512,6.0645,11.8818
15.6512,1.06536,0.896862,1.23386,16.3984,17.1813,5.92992,12.8726
17.1813,1.13291,0.954446,1.31137,18.0016,18.861,5.79534,13.9379
18.861,1.19171,1.00231,1.38111,19.7615,20.705,5.66076,15.0708
20.705,1.2446,1.04297,1.44623,21.6935,22.7292,5.52618,16.2625
22.7292,1.29567,1.08001,1.51133,23.8143,24.9513,5.39161,17.5071
24.9513,1.34872,1.11797,1.57947,26.1425,27.3906,5.25703,18.8028
27.3906,1.40466,1.15926,1.65006,28.6983,30.0685,5.12245,20.1515
