Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.000271166,0.000265001,0.000277331,0.0418992,0.0438996,14.5426,0
0.0438996,0.000340989,0.000332685,0.000349293,0.0459955,0.0481915,14.408,0.000271166
0.0481915,0.000519483,0.000504373,0.000534593,0.0504923,0.0529029,14.2734,0.000612155
0.0529029,0.001014,0.000977611,0.00105039,0.0554286,0.0580749,14.1389,0.00113164
0.0580749,0.0021411,0.00206474,0.00221746,0.0608476,0.0637526,14.0043,0.00214564
0.0637526,0.00406292,0.0039411,0.00418474,0.0667963,0.0699854,13.8697,0.00428674
0.0699854,0.00633266,0.00618443,0.00648089,0.0733267,0.0768275,13.7351,0.00834966
0.0768275,0.00842632,0.00824901,0.00860363,0.0804954,0.0843385,13.6006,0.0146823
0.0843385,0.0104172,0.0101942,0.0106402,0.088365,0.0925838,13.466,0.0231086
0.0925838,0.0125047,0.0122479,0.0127615,0.0970039,0.101635,13.3314,0.0335258
0.101635,0.0146415,0.0143399,0.0149431,0.106488,0.111572,13.1969,0.0460305
0.111572,0.0166706,0.016333,0.0170082,0.116898,0.122479,13.0623,0.060672
0.122479,0.0186977,0.0183391,0.0190563,0.128327,0.134454,12.9277,0.0773427
0.134454,0.0206889,0.0202689,0.0211089,0.140873,0.147598,12.7931,0.0960404
0.147598,0.0224629,0.0219945,0.0229313,0.154645,0.162028,12.6586,0.116729
0.162028,0.0241545,0.0236746,0.0246344,0.169764,0.177869,12.524,0.139192
0.177869,0.0259672,0.0254314,0.026503,0.186361,0.195258,12.3894,0.163347
0.195258,0.0279197,0.0273347,0.0285047,0.20458,0.214348,12.2549,0.189314
0.214348,0.0298515,0.0292224,0.0304806,0.224581,0.235303,12.1203,0.217234
0.235303,0.031777,0.0310743,0.0324797,0.246537,0.258308,11.9857,0.247085
0.258308,0.0337883,0.0330193,0.0345573,0.27064,0.283561,11.8511,0.278862
0.283561,0.0356872,0.0348711,0.0365033,0.297099,0.311283,11.7166,0.31265
0.311283,0.0374703,0.0365623,0.0383783,0.326145,0.341716,11.582,0.348338
0.341716,0.0391475,0.0381089,0.0401861,0.358031,0.375124,11.4474,0.385808
0.375124,0.0409069,0.0398374,0.0419764,0.393033,0.411798,11.3129,0.424955
0.411798,0.0425911,0.0413662,0.043816,0.431458,0.452057,11.1783,0.465862
0.452057,0.0442355,0.0428896,0.0455814,0.473639,0.496252,11.0437,0.508453
0.496252,0.0458363,0.0443862,0.0472864,0.519944,0.544768,10.9091,0.552689
0.544768,0.0475014,0.0458646,0.0491382,0.570777,0.598027,10.7746,0.598525
0.598027,0.0491569,0.0473466,0.0509672,0.626578,0.656493,10.64,0.646027
0.656493,0.0508115,0.0487753,0.0528477,0.687836,0.720675,10.5054,0.695184
0.720675,0.052469,0.0501145,0.0548235,0.755082,0.791132,10.3709,0.745995
0.791132,0.054187,0.0514935,0.0568805,0.828903,0.868477,10.2363,0.798464
0.868477,0.0559918,0.0528677,0.0591159,0.90994,0.953383,10.1017,0.852651
0.953383,0.0579132,0.0542973,0.0615291,0.9989,1.04659,9.96714,0.908643
1.04659,0.0599878,0.0557122,0.0642633,1.09656,1.14891,9.83257,0.966556
1.14891,0.0622754,0.0572459,0.0673049,1.20376,1.26123,9.698,1.02654
1.26123,0.0648507,0.0589055,0.0707959,1.32145,1.38454,9.56343,1.08882
1.38454,0.0677684,0.0607744,0.0747624,1.45064,1.5199,9.42885,1.15367
1.5199,0.0710729,0.0629137,0.0792321,1.59246,1.66849,9.29428,1.22144
1.66849,0.0748287,0.0653617,0.0842957,1.74815,1.83161,9.15971,1.29251
1.83161,0.0791253,0.0682585,0.0899921,1.91906,2.01068,9.02514,1.36734
2.01068,0.0840346,0.0716958,0.0963734,2.10667,2.20725,8.89056,1.44647
2.20725,0.0896194,0.0757898,0.103449,2.31263,2.42304,8.75599,1.5305
2.42304,0.0959169,0.080627,0.111207,2.53872,2.65993,8.62142,1.62012
2.65993,0.103005,0.0863012,0.119709,2.78692,2.91998,8.48684,1.71604
2.91998,0.110932,0.0929043,0.12896,3.05939,3.20545,8.35227,1.81904
3.20545,0.11977,0.100532,0.139008,3.35849,3.51883,8.2177,1.92997
3.51883,0.129492,0.109228,0.149756,3.68682,3.86284,8.08313,2.04974
3.86284,0.140089,0.119012,0.161166,4.04726,4.24049,7.94855,2.17924
4.24049,0.151523,0.129883,0.173163,4.44294,4.65506,7.81398,2.31932
4.65506,0.163813,0.141877,0.185749,4.87731,5.11017,7.6794,2.47085
5.11017,0.176961,0.155013,0.198909,5.35414,5.60976,7.54483,2.63466
5.60976,0.190911,0.169233,0.212589,5.87759,6.1582,7.41025,2.81162
6.1582,0.205689,0.184584,0.226794,6.45221,6.76025,7.27568,3.00253
6.76025,0.221287,0.200909,0.241665,7.08301,7.42117,7.14111,3.20822
7.42117,0.237962,0.218405,0.257519,7.77547,8.14669,7.00653,3.42951
8.14669,0.255838,0.237036,0.27464,8.53563,8.94315,6.87196,3.66747
8.94315,0.275251,0.257133,0.293369,9.37012,9.81748,6.73738,3.92331
9.81748,0.296204,0.278531,0.313877,10.2862,10.7773,6.6028,4.19856
10.7773,0.318917,0.301412,0.336422,11.2918,11.8309,6.46823,4.49476
11.8309,0.343239,0.32558,0.360898,12.3958,12.9876,6.33365,4.81368
12.9876,0.368774,0.350245,0.387303,13.6076,14.2573,6.19907,5.15692
14.2573,0.394453,0.375442,0.413464,14.938,15.6512,6.0645,5.52569
15.6512,0.418592,0.399501,0.437683,16.3984,17.1813,5.92992,5.92015
17.1813,0.439741,0.422064,0.457418,18.0016,18.861,5.79534,6.33874
18.861,0.456764,0.44155,0.471978,19.7615,20.705,5.66076,6.77848
20.705,0.469952,0.457227,0.482677,21.6935,22.7292,5.52618,7.23524
22.7292,0.480103,0.46958,0.490626,23.8143,24.9513,5.39161,7.7052
24.9513,0.488498,0.478298,0.498698,26.1425,27.3906,5.25703,8.1853
