Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.000324726,0.000270147,0.000379305,0.0418992,0.0438996,14.5426,0
0.0438996,0.00040178,0.000339821,0.000463739,0.0459955,0.0481915,14.408,0.000324726
0.0481915,0.00060074,0.000517862,0.000683618,0.0504923,0.0529029,14.2734,0.000726506
0.0529029,0.0011451,0.00100617,0.00128403,0.0554286,0.0580749,14.1389,0.00132725
0.0580749,0.00241901,0.00212095,0.00271707,0.0608476,0.0637526,14.0043,0.00247235
0.0637526,0.0046732,0.00403979,0.00530661,0.0667963,0.0699854,13.8697,0.00489136
0.0699854,0.00749489,0.00634909,0.00864069,0.0733267,0.0768275,13.7351,0.00956456
0.0768275,0.0101286,0.00849371,0.0117635,0.0804954,0.0843385,13.6006,0.0170595
0.0843385,0.0125966,0.0105189,0.0146743,0.088365,0.0925838,13.466,0.0271881
0.0925838,0.0151505,0.0126397,0.0176613,0.0970039,0.101635,13.3314,0.0397847
0.101635,0.0178082,0.0148259,0.0207905,0.106488,0.111572,13.1969,0.0549352
0.111572,0.0203152,0.0168877,0.0237427,0.116898,0.122479,13.0623,0.0727434
0.122479,0.0226983,0.0188836,0.026513,0.128327,0.134454,12.9277,0.0930586
0.134454,0.025078,0.0208621,0.0292939,0.140873,0.147598,12.7931,0.115757
0.147598,0.0272405,0.0226731,0.0318079,0.154645,0.162028,12.6586,0.140835
0.162028,0.0292903,0.0244017,0.0341789,0.169764,0.177869,12.524,0.168075
0.177869,0.0313428,0.0261762,0.0365094,0.186361,0.195258,12.3894,0.197366
0.195258,0.0335807,0.0281023,0.0390591,0.20458,0.214348,12.2549,0.228709
0.214348,0.0358346,0.0300606,0.0416086,0.224581,0.235303,12.1203,0.262289
0.235303,0.0380943,0.032042,0.0441466,0.246537,0.258308,11.9857,0.298124
0.258308,0.04035,0.0340679,0.0466321,0.27064,0.283561,11.8511,0.336218
0.283561,0.0425579,0.0360972,0.0490186,0.297099,0.311283,11.7166,0.376568
0.311283,0.0446453,0.0380601,0.0512305,0.326145,0.341716,11.582,0.419126
0.341716,0.046629,0.0399794,0.0532786,0.358031,0.375124,11.4474,0.463771
0.375124,0.0486422,0.0419803,0.0553041,0.393033,0.411798,11.3129,0.5104
0.411798,0.0507916,0.0441283,0.0574549,0.431458,0.452057,11.1783,0.559043
0.452057,0.0531102,0.0464433,0.0597771,0.473639,0.496252,11.0437,0.609834
0.496252,0.0556237,0.0489764,0.062271,0.519944,0.544768,10.9091,0.662944
0.544768,0.0584009,0.0517721,0.0650297,0.570777,0.598027,10.7746,0.718568
0.598027,0.0616057,0.0549536,0.0682578,0.626578,0.656493,10.64,0.776969
0.656493,0.0653435,0.058648,0.072039,0.687836,0.720675,10.5054,0.838575
0.720675,0.06972,0.0628987,0.0765413,0.755082,0.791132,10.3709,0.903918
0.791132,0.0748301,0.0678139,0.0818463,0.828903,0.868477,10.2363,0.973638
0.868477,0.0809036,0.0736246,0.0881826,0.90994,0.953383,10.1017,1.04847
0.953383,0.0881838,0.0805131,0.0958545,0.9989,1.04659,9.96714,1.12937
1.04659,0.0969226,0.0887628,0.105082,1.09656,1.14891,9.83257,1.21756
1.14891,0.10729,0.0984865,0.116093,1.20376,1.26123,9.698,1.31448
1.26123,0.119385,0.109824,0.128946,1.32145,1.38454,9.56343,1.42177
1.38454,0.133305,0.122855,0.143755,1.45064,1.5199,9.42885,1.54115
1.5199,0.149113,0.137629,0.160597,1.59246,1.66849,9.29428,1.67446
1.66849,0.166946,0.154284,0.179608,1.74815,1.83161,9.15971,1.82357
1.83161,0.186803,0.172809,0.200797,1.91906,2.01068,9.02514,1.99052
2.01068,0.208668,0.193214,0.224122,2.10667,2.20725,8.89056,2.17732
2.20725,0.2324,0.215184,0.249616,2.31263,2.42304,8.75599,2.38599
2.42304,0.25789,0.238772,0.277008,2.53872,2.65993,8.62142,2.61839
2.65993,0.285047,0.26371,0.306384,2.78692,2.91998,8.48684,2.87628
2.91998,0.313715,0.289838,0.337592,3.05939,3.20545,8.35227,3.16133
3.20545,0.343724,0.316898,0.37055,3.35849,3.51883,8.2177,3.47504
3.51883,0.374706,0.344714,0.404698,3.68682,3.86284,8.08313,3.81877
3.86284,0.406418,0.372822,0.440014,4.04726,4.24049,7.94855,4.19347
4.24049,0.438568,0.400679,0.476457,4.44294,4.65506,7.81398,4.59989
4.65506,0.47107,0.428758,0.513382,4.87731,5.11017,7.6794,5.03846
5.11017,0.503742,0.456583,0.550901,5.35414,5.60976,7.54483,5.50953
5.60976,0.536481,0.483951,0.589011,5.87759,6.1582,7.41025,6.01327
6.1582,0.569373,0.511372,0.627374,6.45221,6.76025,7.27568,6.54975
6.76025,0.602696,0.538974,0.666418,7.08301,7.42117,7.14111,7.11912
7.42117,0.637189,0.567521,0.706857,7.77547,8.14669,7.00653,7.72182
8.14669,0.673311,0.597533,0.749089,8.53563,8.94315,6.87196,8.35901
8.94315,0.711885,0.630495,0.793275,9.37012,9.81748,6.73738,9.03232
9.81748,0.753187,0.666131,0.840243,10.2862,10.7773,6.6028,9.7442
10.7773,0.798126,0.706025,0.890227,11.2918,11.8309,6.46823,10.4974
11.8309,0.846676,0.749971,0.943381,12.3958,12.9876,6.33365,11.2955
12.9876,0.898026,0.79709,0.998962,13.6076,14.2573,6.19907,12.1422
14.2573,0.949259,0.844126,1.05439,14.938,15.6512,6.0645,13.0402
15.6512,0.996257,0.88655,1.10596,16.3984,17.1813,5.92992,13.9895
17.1813,1.03652,0.921298,1.15174,18.0016,18.861,5.79534,14.9857
18.861,1.07059,0.948363,1.19282,19.7615,20.705,5.66076,16.0223
20.705,1.10431,0.973112,1.23551,21.6935,22.7292,5.52618,17.0928
22.7292,1.14507,1.0032,1.28694,23.8143,24.9513,5.39161,18.1972
24.9513,1.1992,1.04581,1.35259,26.1425,27.3906,5.25703,19.3422
