
Kanaldurchmesser (Unten),Diff.,-2 S.D.,+2 S.D.,Kanaldurchmesser (Mitte),Kanaldurchmesser (Oben),Kanaldurchmesser (Mitte),Kum. <
um,Volumen,Diff.,Diff.,um,um,Phi,Volumen
,%,Volumen,Volumen,,,,%
,,%,%,,,,
0.03999,0.00042222,0.000367837,0.000476603,0.0418992,0.0438996,14.5426,0
0.0438996,0.000521436,0.00046057,0.000582302,0.0459955,0.0481915,14.408,0.00042222
0.0481915,0.000777815,0.000698269,0.000857361,0.0504923,0.0529029,14.2734,0.000943656
0.0529029,0.00148024,0.00135117,0.00160931,0.0554286,0.0580749,14.1389,0.00172147
0.0580749,0.0031297,0.00285195,0.00340745,0.0608476,0.0637526,14.0043,0.00320171
0.0637526,0.00605694,0.0054492,0.00666468,0.0667963,0.0699854,13.8697,0.00633141
0.0699854,0.00973486,0.00860251,0.0108672,0.0733267,0.0768275,13.7351,0.0123883
0.0768275,0.0131866,0.011543,0.0148302,0.0804954,0.0843385,13.6006,0.0221232
0.0843385,0.016456,0.0143406,0.0185714,0.088365,0.0925838,13.466,0.0353098
0.0925838,0.0198732,0.0172833,0.0224631,0.0970039,0.101635,13.3314,0.0517658
0.101635,0.0234622,0.0203396,0.0265848,0.106488,0.111572,13.1969,0.071639
0.111572,0.0269147,0.0232674,0.030562,0.116898,0.122479,13.0623,0.0951012
0.122479,0.0302815,0.0261529,0.0344101,0.128327,0.134454,12.9277,0.122016
0.134454,0.0337081,0.0290386,0.0383776,0.140873,0.147598,12.7931,0.152297
0.147598,0.0368673,0.0317119,0.0420227,0.154645,0.162028,12.6586,0.186005
0.162028,0.0399579,0.034309,0.0456068,0.169764,0.177869,12.524,0.222873
0.177869,0.0431808,0.0370391,0.0493225,0.186361,0.195258,12.3894,0.262831
0.195258,0.0467971,0.0400545,0.0535397,0.20458,0.214348,12.2549,0.306011
0.214348,0.0505606,0.0431611,0.0579601,0.224581,0.235303,12.1203,0.352809
0.235303,0.0544952,0.0463729,0.0626175,0.246537,0.258308,11.9857,0.403369
0.258308,0.0586022,0.0497253,0.0674791,0.27064,0.283561,11.8511,0.457864
0.283561,0.0627064,0.0530474,0.0723654,0.297099,0.311283,11.7166,0.516466
0.311283,0.0667012,0.05629,0.0771124,0.326145,0.341716,11.582,0.579173
0.341716,0.0706209,0.0594653,0.0817765,0.358031,0.375124,11.4474,0.645874
0.375124,0.074694,0.0627591,0.0866289,0.393033,0.411798,11.3129,0.716495
0.411798,0.0789133,0.0661494,0.0916772,0.431458,0.452057,11.1783,0.791189
0.452057,0.0833163,0.0696658,0.0969667,0.473639,0.496252,11.0437,0.870102
0.496252,0.0879198,0.0733185,0.102521,0.519944,0.544768,10.9091,0.953418
0.544768,0.0928235,0.0772092,0.108438,0.570777,0.598027,10.7746,1.04134
0.598027,0.0980884,0.081353,0.114824,0.626578,0.656493,10.64,1.13416
0.656493,0.103785,0.08584,0.12173,0.687836,0.720675,10.5054,1.23225
0.720675,0.110004,0.0907096,0.129298,0.755082,0.791132,10.3709,1.33604
0.791132,0.116844,0.0960864,0.137602,0.828903,0.868477,10.2363,1.44604
0.868477,0.124504,0.10212,0.146888,0.90994,0.953383,10.1017,1.56288
0.953383,0.133201,0.108975,0.157427,0.9989,1.04659,9.96714,1.68739
1.04659,0.143195,0.116902,0.169488,1.09656,1.14891,9.83257,1.82059
1.14891,0.154692,0.126068,0.183316,1.20376,1.26123,9.698,1.96378
1.26123,0.167846,0.136606,0.199086,1.32145,1.38454,9.56343,2.11847
1.38454,0.182804,0.148665,0.216943,1.45064,1.5199,9.42885,2.28632
1.5199,0.199674,0.162304,0.237044,1.59246,1.66849,9.29428,2.46913
1.66849,0.218643,0.177721,0.259565,1.74815,1.83161,9.15971,2.6688
1.83161,0.239768,0.194937,0.284599,1.91906,2.01068,9.02514,2.88744
2.01068,0.263059,0.213938,0.31218,2.10667,2.20725,8.89056,3.12721
2.20725,0.288371,0.234603,0.342139,2.31263,2.42304,8.75599,3.39027
2.42304,0.315576,0.256776,0.374376,2.53872,2.65993,8.62142,3.67864
2.65993,0.344561,0.280308,0.408815,2.78692,2.91998,8.48684,3.99422
2.91998,0.375127,0.305071,0.445183,3.05939,3.20545,8.35227,4.33878
3.20545,0.407016,0.330697,0.483335,3.35849,3.51883,8.2177,4.7139
3.51883,0.43973,0.356693,0.522767,3.68682,3.86284,8.08313,5.12092
3.86284,0.472917,0.382723,0.563111,4.04726,4.24049,7.94855,5.56065
4.24049,0.506203,0.408494,0.603912,4.44294,4.65506,7.81398,6.03357
4.65506,0.539464,0.433785,0.645143,4.87731,5.11017,7.6794,6.53977
5.11017,0.572457,0.458439,0.686475,5.35414,5.60976,7.54483,7.07923
5.60976,0.605046,0.482363,0.727729,5.87759,6.1582,7.41025,7.65169
6.1582,0.637381,0.505546,0.769216,6.45221,6.76025,7.27568,8.25674
6.76025,0.669918,0.528602,0.811234,7.08301,7.42117,7.14111,8.89412
7.42117,0.703642,0.552525,0.854759,7.77547,8.14669,7.00653,9.56403
8.14669,0.739204,0.577677,0.900731,8.53563,8.94315,6.87196,10.2677
8.94315,0.777696,0.605165,0.950227,9.37012,9.81748,6.73738,11.0069
9.81748,0.819858,0.635656,1.00406,10.2862,10.7773,6.6028,11.7846
10.7773,0.867472,0.671055,1.06389,11.2918,11.8309,6.46823,12.6044
11.8309,0.921564,0.712216,1.13091,12.3958,12.9876,6.33365,13.4719
12.9876,0.98235,0.759482,1.20522,13.6076,14.2573,6.19907,14.3935
14.2573,1.04777,0.810735,1.28481,14.938,15.6512,6.0645,15.3758
15.6512,1.11461,0.862595,1.36662,16.3984,17.1813,5.92992,16.4236
17.1813,1.18157,0.913849,1.44929,18.0016,18.861,5.79534,17.5382
18.861,1.25037,0.96633,1.53441,19.7615,20.705,5.66076,18.7198
20.705,1.32733,1.02596,1.6287,21.6935,22.7292,5.52618,19.9701
22.7292,1.41848,1.09848,1.73848,23.8143,24.9513,5.39161,21.2975
24.9513,1.52683,1.18654,1.86712,26.1425,27.3906,5.25703,22.7159
27.3906,1.64883,1.28593,2.01173,28.6983,30.0685,5.12245,24.2428
